model_name,data__keyword,mean_r2_test,mean_r2_val,mean_time,hp,...7,_runtime,_step,_timestamp,_wandb,data__categorical,data__method_name,data__regression,data_generation_time,max_test_samples,max_test_score,max_train_samples,max_train_score,max_val_samples,max_val_score,mean_r2_train,mean_test_score,mean_train_score,mean_val_score,min_test_score,min_train_score,min_val_score,model_type,n_features,n_iter,n_test,n_train,one_hot_encoder,processor,regression,std_r2_test,std_r2_train,std_r2_val,std_test_score,std_time,std_train_score,std_val_score,step,test_scores,times,train_prop,train_scores,transformed_target,val_scores,val_test_prop,model__criterion,model__learning_rate,model__loss,model__max_depth,model__max_leaf_nodes,model__min_impurity_decrease,model__min_samples_leaf,model__min_samples_split,model__n_estimators,model__n_iter_no_change,model__subsample,model__validation_fraction,early_stopping_rounds,model__colsample_bylevel,model__colsample_bytree,model__gamma,model__min_child_weight,model__reg_alpha,model__reg_lambda,model__use_label_encoder,model__early_stopping,model__max_iter,model__bootstrap,model__max_features,Unnamed: 0,log_training,model__batch_size,model__device,model__lr,model__lr_scheduler,model__max_epochs,model__module__d_embedding,model__module__d_layers,model__module__dropout,model__module__n_layers,model__optimizer,model__use_checkpoints,transform__0__apply_on,transform__0__method_name,transform__0__type,num_epochs,train_accuracy_vector,valid_accuracy_vector,valid_loss_vector,benchmark,model__module__activation,model__module__d,model__module__d_hidden_factor,model__module__hidden_dropout,model__module__normalization,model__module__residual_dropout,model__optimizer__weight_decay,d_token,model__module__attention_dropout,model__module__d_ffn_factor,model__module__d_token,model__module__ffn_dropout,model__module__initialization,model__module__kv_compression,model__module__kv_compression_sharing,model__module__n_heads,model__module__prenormalization,model__module__token_bias,model__args__batch_size,model__args__data_parallel,model__args__early_stopping_rounds,model__args__epochs,model__args__lr,model__args__model_name,model__args__num_classes,model__args__objective,model__args__use_gpu,model__args__val_batch_size,model__params__depth,model__params__dim,model__params__dropout,model__params__heads,...129,Name,Agent,State,Notes,User,Tags,Created,Runtime,Sweep,data__n_features,data__n_samples,data__num_samples,model__clf_loss,model__module_d_token,model__n_features_per_subset,model__rotation_algo,model__wandb_run,model__weight_decay,model_module__initialization,model_module__prenormalization,target__method_name,target__n_periods,target__noise,target__period,target__period_size,train_set_prop,transform__0__max_rel_decrease,transform__0__multiplier,transform__1__method_name,transform__1__multiplier,transform__1__type,transform__2__method_name,transform__2__type,test_score,train_score,...165,transform__0__n_iter,transform__1__num_features,transform__2__cov_mult,transform__2__covariance_estimation,transform__2__deactivated,...171,...172,model__alpha,model__class_weight,transform__0__model_to_use,transform__0__num_features_to_remove,transform__0__keep_removed_features,transform__1__max_rel_decrease,transform__1__n_iter,...180,...181,...1
cocktails_smac,electricity,,,1009.0570166110992,random search,,,,,,0.0,real_data,0.0,,,0.763144691952639,10000,0.7606,,0.7552095527979396,,0.763144691952639,0.7606,0.7552095527979396,0.763144691952639,0.7606,0.7552095527979396,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1148.014980316162,random search,,,,,,0.0,real_data,0.0,,,0.800421432871764,10000,0.8985,,0.7907984078670101,,0.800421432871764,0.8985,0.7907984078670101,0.800421432871764,0.8985,0.7907984078670101,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1215.9669215679169,random search,,,,,,0.0,real_data,0.0,,,0.8150210716435882,10000,0.9836,,0.8170217747600094,,0.8150210716435882,0.9836,0.8170217747600094,0.8150210716435882,0.9836,0.8170217747600094,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1257.9643547534943,random search,,,,,,0.0,real_data,0.0,,,0.8073951434878587,10000,0.9131,,0.8060173261531257,,0.8073951434878587,0.9131,0.8060173261531257,0.8073951434878587,0.9131,0.8060173261531257,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1462.6059396266937,random search,,,,,,0.0,real_data,0.0,,,0.8196869355809753,10000,0.8463,,0.8166705689534067,,0.8196869355809753,0.8463,0.8166705689534067,0.8196869355809753,0.8463,0.8166705689534067,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1470.676903963089,random search,,,,,,0.0,real_data,0.0,,,0.8165261890427453,10000,0.8374,,0.8125731678763756,,0.8165261890427453,0.8374,0.8125731678763756,0.8165261890427453,0.8374,0.8125731678763756,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,803.7266716957092,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8127633955448526,10000,0.8379,,0.8063685319597284,,0.8127633955448526,0.8379,0.8063685319597284,0.8127633955448526,0.8379,0.8063685319597284,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,866.5962071418762,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8148705599036725,10000,0.963,,0.809997658627956,,0.8148705599036725,0.963,0.809997658627956,0.8148705599036725,0.963,0.809997658627956,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,821.7267150878906,random search,,,,,,0.0,real_data,0.0,,,0.8259582580774634,10000,0.9056,,0.8190119409974245,,0.8259582580774634,0.9056,0.8190119409974245,0.8259582580774634,0.9056,0.8190119409974245,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,859.6131134033203,random search,,,,,,0.0,real_data,0.0,,,0.8190347180413405,10000,0.9754,,0.8090611098103488,,0.8190347180413405,0.9754,0.8090611098103488,0.8190347180413405,0.9754,0.8090611098103488,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1861.6475825309753,random search,,,,,,0.0,real_data,0.0,,,0.7637969094922737,10000,0.7811,,0.7556778272067431,,0.7637969094922737,0.7811,0.7556778272067431,0.7637969094922737,0.7811,0.7556778272067431,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,988.7815296649933,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8126128838049368,10000,0.826,,0.8063685319597284,,0.8126128838049368,0.826,0.8063685319597284,0.8126128838049368,0.826,0.8063685319597284,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1904.1281762123108,random search,,,,,,0.0,real_data,0.0,,,0.7706201083684527,10000,0.7801,,0.7637555607586045,,0.7706201083684527,0.7801,0.7637555607586045,0.7706201083684527,0.7801,0.7637555607586045,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,972.8969995975494,random search,,,,,,0.0,real_data,0.0,,,0.8258077463375476,10000,0.9413,,0.8186607351908218,,0.8258077463375476,0.9413,0.8186607351908218,0.8258077463375476,0.9413,0.8186607351908218,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1097.4311254024506,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8065422436283364,10000,0.9301,,0.8050807773355186,,0.8065422436283364,0.9301,0.8050807773355186,0.8065422436283364,0.9301,0.8050807773355186,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1150.1128299236298,random search,,,,,,0.0,real_data,0.0,,,0.7952036925546859,10000,0.8079,,0.7907984078670101,,0.7952036925546859,0.8079,0.7907984078670101,0.7952036925546859,0.8079,0.7907984078670101,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1976.756281375885,random search,,,,,,0.0,real_data,0.0,,,0.7838149709010637,10000,0.7884,,0.7769843128073051,,0.7838149709010637,0.7884,0.7769843128073051,0.7838149709010637,0.7884,0.7769843128073051,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,2045.0947923660278,random search,,,,,,0.0,real_data,0.0,,,0.7691149909692956,10000,0.7708,,0.7617653945211894,,0.7691149909692956,0.7708,0.7617653945211894,0.7691149909692956,0.7708,0.7617653945211894,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,828.0356066226959,random search,,,,,,0.0,real_data,0.0,,,0.8192354003612282,10000,0.8721,,0.8138609225005854,,0.8192354003612282,0.8721,0.8138609225005854,0.8192354003612282,0.8721,0.8138609225005854,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1097.7251014709473,random search,,,,,,0.0,real_data,0.0,,,0.8158238009231387,10000,0.8527,,0.8117536876609693,,0.8158238009231387,0.8527,0.8117536876609693,0.8158238009231387,0.8527,0.8117536876609693,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1287.5843305587769,random search (sorted),,,,,,0.0,real_data,0.0,,,0.818282159341762,10000,0.9739,,0.8133926480917818,,0.818282159341762,0.9739,0.8133926480917818,0.818282159341762,0.9739,0.8133926480917818,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1164.8731520175934,random search,,,,,,0.0,real_data,0.0,,,0.810957254665864,10000,0.9136,,0.808944041208148,,0.810957254665864,0.9136,0.808944041208148,0.810957254665864,0.9136,0.808944041208148,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,1036.1265766620636,random search,,,,,,0.0,real_data,0.0,,,0.8236002408187839,10000,0.8865,,0.8199484898150317,,0.8236002408187839,0.8865,0.8199484898150317,0.8236002408187839,0.8865,0.8199484898150317,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,832.8943128585815,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8201886413806944,10000,0.8553,,0.8136267852961836,,0.8201886413806944,0.8553,0.8136267852961836,0.8201886413806944,0.8553,0.8136267852961836,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,809.9380705356598,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8218944410997391,10000,0.8986,,0.8207679700304379,,0.8218944410997391,0.8986,0.8207679700304379,0.8218944410997391,0.8986,0.8207679700304379,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,906.9642360210419,random search,,,,,,0.0,real_data,0.0,,,0.8203391531206101,10000,0.8678,,0.8111683446499649,,0.8203391531206101,0.8678,0.8111683446499649,0.8203391531206101,0.8678,0.8111683446499649,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,858.3959147930145,random search,,,,,,0.0,real_data,0.0,,,0.8032811559301626,10000,0.8154,,0.7958323577616483,,0.8032811559301626,0.8154,0.7958323577616483,0.8032811559301626,0.8154,0.7958323577616483,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac,electricity,,,909.7141070365906,random search,,,,,,0.0,real_data,0.0,,,0.8192354003612282,10000,0.8817,,0.8149145399203933,,0.8192354003612282,0.8817,0.8149145399203933,0.8192354003612282,0.8817,0.8149145399203933,,,,,,,,,,,,0,0,0,0,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
