model_name,data__keyword,mean_r2_test,mean_r2_val,mean_time,hp,...7,_runtime,_step,_timestamp,_wandb,data__categorical,data__method_name,data__regression,data_generation_time,max_test_samples,max_test_score,max_train_samples,max_train_score,max_val_samples,max_val_score,mean_r2_train,mean_test_score,mean_train_score,mean_val_score,min_test_score,min_train_score,min_val_score,model_type,n_features,n_iter,n_test,n_train,one_hot_encoder,processor,regression,std_r2_test,std_r2_train,std_r2_val,std_test_score,std_time,std_train_score,std_val_score,step,test_scores,times,train_prop,train_scores,transformed_target,val_scores,val_test_prop,model__criterion,model__learning_rate,model__loss,model__max_depth,model__max_leaf_nodes,model__min_impurity_decrease,model__min_samples_leaf,model__min_samples_split,model__n_estimators,model__n_iter_no_change,model__subsample,model__validation_fraction,early_stopping_rounds,model__colsample_bylevel,model__colsample_bytree,model__gamma,model__min_child_weight,model__reg_alpha,model__reg_lambda,model__use_label_encoder,model__early_stopping,model__max_iter,model__bootstrap,model__max_features,Unnamed: 0,log_training,model__batch_size,model__device,model__lr,model__lr_scheduler,model__max_epochs,model__module__d_embedding,model__module__d_layers,model__module__dropout,model__module__n_layers,model__optimizer,model__use_checkpoints,transform__0__apply_on,transform__0__method_name,transform__0__type,num_epochs,train_accuracy_vector,valid_accuracy_vector,valid_loss_vector,benchmark,model__module__activation,model__module__d,model__module__d_hidden_factor,model__module__hidden_dropout,model__module__normalization,model__module__residual_dropout,model__optimizer__weight_decay,d_token,model__module__attention_dropout,model__module__d_ffn_factor,model__module__d_token,model__module__ffn_dropout,model__module__initialization,model__module__kv_compression,model__module__kv_compression_sharing,model__module__n_heads,model__module__prenormalization,model__module__token_bias,model__args__batch_size,model__args__data_parallel,model__args__early_stopping_rounds,model__args__epochs,model__args__lr,model__args__model_name,model__args__num_classes,model__args__objective,model__args__use_gpu,model__args__val_batch_size,model__params__depth,model__params__dim,model__params__dropout,model__params__heads,...129,Name,Agent,State,Notes,User,Tags,Created,Runtime,Sweep,data__n_features,data__n_samples,data__num_samples,model__clf_loss,model__module_d_token,model__n_features_per_subset,model__rotation_algo,model__wandb_run,model__weight_decay,model_module__initialization,model_module__prenormalization,target__method_name,target__n_periods,target__noise,target__period,target__period_size,train_set_prop,transform__0__max_rel_decrease,transform__0__multiplier,transform__1__method_name,transform__1__multiplier,transform__1__type,transform__2__method_name,transform__2__type,test_score,train_score,...165,transform__0__n_iter,transform__1__num_features,transform__2__cov_mult,transform__2__covariance_estimation,transform__2__deactivated,...171,...172,model__alpha,model__class_weight,transform__0__model_to_use,transform__0__num_features_to_remove,transform__0__keep_removed_features,transform__1__max_rel_decrease,transform__1__n_iter,...180,...181,...1
cocktails_smac_preprocess,electricity,,,941.8100714683532,random search,,,,,,0.0,real_data,0.0,,,0.8052879791290387,10000,0.8286,,0.8096464528213533,,0.8052879791290387,0.8286,0.8096464528213533,0.8052879791290387,0.8286,0.8096464528213533,,,,,,,,,,,,0,0,0,0,14,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,997.1911623477936,random search,,,,,,0.0,real_data,0.0,,,0.7507023881196067,10000,0.7444,,0.7485366424724889,,0.7507023881196067,0.7444,0.7485366424724889,0.7507023881196067,0.7444,0.7485366424724889,,,,,,,,,,,,0,0,0,0,11,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,999.3520700931548,random search,,,,,,0.0,real_data,0.0,,,0.7899859522376078,10000,0.7948,,0.7896277218450012,,0.7899859522376078,0.7948,0.7896277218450012,0.7899859522376078,0.7948,0.7896277218450012,,,,,,,,,,,,0,0,0,0,12,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1001.9495072364808,random search,,,,,,0.0,real_data,0.0,,,0.8237005819787276,10000,0.8724,,0.8252165769140717,,0.8237005819787276,0.8724,0.8252165769140717,0.8237005819787276,0.8724,0.8252165769140717,,,,,,,,,,,,0,0,0,0,17,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1010.4514689445496,random search,,,,,,0.0,real_data,0.0,,,0.8176801123820991,10000,0.8434,,0.8177241863732148,,0.8176801123820991,0.8434,0.8177241863732148,0.8176801123820991,0.8434,0.8177241863732148,,,,,,,,,,,,0,0,0,0,2,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1034.0916984081268,random search,,,,,,0.0,real_data,0.0,,,0.8248043347381095,10000,0.8756,,0.8253336455162725,,0.8248043347381095,0.8756,0.8253336455162725,0.8248043347381095,0.8756,0.8253336455162725,,,,,,,,,,,,0,0,0,0,9,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1173.8003752231598,random search,,,,,,0.0,real_data,0.0,,,0.815121412803532,10000,0.8485,,0.811051276047764,,0.815121412803532,0.8485,0.811051276047764,0.815121412803532,0.8485,0.811051276047764,,,,,,,,,,,,0,0,0,0,6,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1273.107125043869,random search,,,,,,0.0,real_data,0.0,,,0.8232992173389524,10000,0.8791,,0.8187778037930227,,0.8232992173389524,0.8791,0.8187778037930227,0.8232992173389524,0.8791,0.8187778037930227,,,,,,,,,,,,0,0,0,0,20,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1277.9192473888395,random search,,,,,,0.0,real_data,0.0,,,0.7985651214128036,10000,0.8137,,0.7965347693748537,,0.7985651214128036,0.8137,0.7965347693748537,0.7985651214128036,0.8137,0.7965347693748537,,,,,,,,,,,,0,0,0,0,10,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,826.0179483890533,random search (sorted),,,,,,0.0,real_data,0.0,,,0.821944611679711,10000,0.9805,,0.8195972840084289,,0.821944611679711,0.9805,0.8195972840084289,0.821944611679711,0.9805,0.8195972840084289,,,,,,,,,,,,0,0,0,0,23,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,863.5389080047607,random search,,,,,,0.0,real_data,0.0,,,0.8036825205699378,10000,0.8149,,0.804612502926715,,0.8036825205699378,0.8149,0.804612502926715,0.8036825205699378,0.8149,0.804612502926715,,,,,,,,,,,,0,0,0,0,29,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,941.6682662963868,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8148203893237006,10000,0.84,,0.8152657457269961,,0.8148203893237006,0.84,0.8152657457269961,0.8148203893237006,0.84,0.8152657457269961,,,,,,,,,,,,0,0,0,0,22,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1866.9895074367523,random search,,,,,,0.0,real_data,0.0,,,0.7726771021473008,10000,0.7869,,0.7734722547412783,,0.7726771021473008,0.7869,0.7734722547412783,0.7726771021473008,0.7869,0.7734722547412783,,,,,,,,,,,,0,0,0,0,15,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1009.2770519256592,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8216937587798515,10000,0.8635,,0.8187778037930227,,0.8216937587798515,0.8635,0.8187778037930227,0.8216937587798515,0.8635,0.8187778037930227,,,,,,,,,,,,0,0,0,0,24,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,885.6942021846771,random search,,,,,,0.0,real_data,0.0,,,0.7873770820790689,10000,0.7919,,0.7850620463591664,,0.7873770820790689,0.7919,0.7850620463591664,0.7873770820790689,0.7919,0.7850620463591664,,,,,,,,,,,,0,0,0,0,32,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1077.1412830352783,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8071944611679711,10000,0.8224,,0.8098805900257551,,0.8071944611679711,0.8224,0.8098805900257551,0.8071944611679711,0.8224,0.8098805900257551,,,,,,,,,,,,0,0,0,0,25,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,989.7381565570832,random search,,,,,,0.0,real_data,0.0,,,0.8042845675296006,10000,0.8122,,0.8070709435729337,,0.8042845675296006,0.8122,0.8070709435729337,0.8042845675296006,0.8122,0.8070709435729337,,,,,,,,,,,,0,0,0,0,33,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1198.2943856716156,random search,,,,,,0.0,real_data,0.0,,,0.8087497491471002,10000,0.9194,,0.8051978459377195,,0.8087497491471002,0.9194,0.8051978459377195,0.8087497491471002,0.9194,0.8051978459377195,,,,,,,,,,,,0,0,0,0,21,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,769.0013937950134,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8226971703792896,10000,0.8771,,0.8194802154062281,,0.8226971703792896,0.8771,0.8194802154062281,0.8226971703792896,0.8771,0.8194802154062281,,,,,,,,,,,,0,0,0,0,38,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1256.7940788269043,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8165261890427453,10000,0.889,,0.8139779911027862,,0.8165261890427453,0.889,0.8139779911027862,0.8165261890427453,0.889,0.8139779911027862,,,,,,,,,,,,0,0,0,0,26,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1271.2664642333984,random search,,,,,,0.0,real_data,0.0,,,0.8215934176199077,10000,0.8732,,0.8176071177710138,,0.8215934176199077,0.8732,0.8176071177710138,0.8215934176199077,0.8732,0.8176071177710138,,,,,,,,,,,,0,0,0,0,28,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1294.8961763381958,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8191852297812563,10000,0.8731,,0.8153828143291969,,0.8191852297812563,0.8731,0.8153828143291969,0.8191852297812563,0.8731,0.8153828143291969,,,,,,,,,,,,0,0,0,0,35,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1313.300223827362,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8304736102749348,10000,0.9634,,0.8262701943338796,,0.8304736102749348,0.9634,0.8262701943338796,0.8304736102749348,0.9634,0.8262701943338796,,,,,,,,,,,,0,0,0,0,39,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,1621.750866174698,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8166265302026892,10000,0.8395,,0.817490049168813,,0.8166265302026892,0.8395,0.817490049168813,0.8166265302026892,0.8395,0.817490049168813,,,,,,,,,,,,0,0,0,0,36,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,907.7746074199677,random search,,,,,,0.0,real_data,0.0,,,0.8242524583584186,10000,0.8849,,0.8215874502458441,,0.8242524583584186,0.8849,0.8215874502458441,0.8242524583584186,0.8849,0.8215874502458441,,,,,,,,,,,,0,0,0,0,42,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,990.1027944087982,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8243527995183624,10000,0.8704,,0.8221727932568486,,0.8243527995183624,0.8704,0.8221727932568486,0.8243527995183624,0.8704,0.8221727932568486,,,,,,,,,,,,0,0,0,0,41,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cocktails_smac_preprocess,electricity,,,908.1465013027192,random search (sorted),,,,,,0.0,real_data,0.0,,,0.8232992173389524,10000,0.8802,,0.8206509014282369,,0.8232992173389524,0.8802,0.8206509014282369,0.8232992173389524,0.8802,0.8206509014282369,,,,,,,,,,,,0,0,0,0,43,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
