config_id,duration,val,train,test,model_name,dataset_name,dataset_id,hp
61,933.4009246826172,0.8116366190587685,0.8214,0.8060405378286173,cocktails_smac_preprocess,electricity,44120,local search
62,971.13125872612,0.8253336455162725,0.8756,0.8248043347381095,cocktails_smac_preprocess,electricity,44120,random search (sorted)
60,983.2912287712097,0.8114024818543667,0.8218,0.8106562311860325,cocktails_smac_preprocess,electricity,44120,local search
65,824.937792301178,0.8158510887380005,0.8534,0.8169275536825206,cocktails_smac_preprocess,electricity,44120,local search
63,998.5810022354126,0.8191290095996254,0.8519,0.8211920529801324,cocktails_smac_preprocess,electricity,44120,local search
64,964.4462296962738,0.8213533130414423,0.8617,0.8236002408187839,cocktails_smac_preprocess,electricity,44120,random search
68,955.6184272766113,0.8081245609927418,0.8157,0.806241220148505,cocktails_smac_preprocess,electricity,44120,random search
27,3266.2003104686737,0.7715991571060642,0.7979,0.774683925346177,cocktails_smac_preprocess,electricity,44120,random search
69,818.6118817329407,0.8273238117536876,0.9348,0.8313265101344571,cocktails_smac_preprocess,electricity,44120,local search
66,1142.7165677547455,0.8082416295949426,0.9171,0.8104555488661449,cocktails_smac_preprocess,electricity,44120,random search
71,966.6103329658508,0.8221727932568486,0.874,0.825105358217941,cocktails_smac_preprocess,electricity,44120,random search (sorted)
74,819.020919084549,0.8176071177710138,0.963,0.822998193859121,cocktails_smac_preprocess,electricity,44120,random search
70,1001.7235226631165,0.8208850386326387,0.9431,0.8247039935781658,cocktails_smac_preprocess,electricity,44120,random search (sorted)
37,3335.873787164688,0.7787403418403184,0.7988,0.7822596829219346,cocktails_smac_preprocess,electricity,44120,random search
73,961.1837258338928,0.8130414422851792,0.828,0.8132149307645996,cocktails_smac_preprocess,electricity,44120,random search
67,1514.8085339069366,0.8094123156169515,0.8218,0.8099036724864539,cocktails_smac_preprocess,electricity,44120,random search
76,915.2305717468262,0.8194802154062281,0.8679,0.8222958057395143,cocktails_smac_preprocess,electricity,44120,local search
81,856.9462094306946,0.8125731678763756,0.9857,0.8148203893237006,cocktails_smac_preprocess,electricity,44120,random search (sorted)
77,958.1351568698883,0.8179583235776164,0.8486,0.8181316476018463,cocktails_smac_preprocess,electricity,44120,random search
83,851.156459569931,0.8268555373448842,0.9456,0.8289183222958058,cocktails_smac_preprocess,electricity,44120,random search
78,982.4454598426819,0.8246312339030673,0.8785,0.823550070238812,cocktails_smac_preprocess,electricity,44120,local search
75,1037.6123578548431,0.8241629594942637,0.8813,0.8238510937186434,cocktails_smac_preprocess,electricity,44120,local search
82,947.6979973316193,0.8158510887380005,0.8972,0.8242524583584186,cocktails_smac_preprocess,electricity,44120,local search
79,989.4064383506775,0.8211191758370405,0.8553,0.821944611679711,cocktails_smac_preprocess,electricity,44120,local search
86,865.6347539424896,0.808826972605947,0.9863,0.8142685129440096,cocktails_smac_preprocess,electricity,44120,random search (sorted)
84,898.0595746040344,0.8240458908920627,0.8822,0.8264097932972105,cocktails_smac_preprocess,electricity,44120,random search
85,896.2989840507507,0.8219386560524468,0.9052,0.8226469997993177,cocktails_smac_preprocess,electricity,44120,random search
72,1577.1008529663086,0.8005151018496839,0.8047,0.802528597230584,cocktails_smac_preprocess,electricity,44120,random search
89,830.7864952087402,0.8022711308826973,0.8112,0.8002207505518764,cocktails_smac_preprocess,electricity,44120,random search
87,1231.0582404136658,0.8029735424959026,0.9142,0.8042845675296006,cocktails_smac_preprocess,electricity,44120,random search
91,951.256208896637,0.7989932100210724,0.8048,0.7994681918522978,cocktails_smac_preprocess,electricity,44120,random search
88,993.9772655963898,0.8181924607820182,0.8511,0.8209412000802729,cocktails_smac_preprocess,electricity,44120,local search
93,868.2862775325775,0.8253336455162725,0.9417,0.8274633754766205,cocktails_smac_preprocess,electricity,44120,local search
92,975.3530547618866,0.8212362444392414,0.8604,0.8221954645795705,cocktails_smac_preprocess,electricity,44120,local search
90,1034.9164884090424,0.8201826270194333,0.8696,0.8190848886213125,cocktails_smac_preprocess,electricity,44120,local search
96,847.1988303661346,0.8228752048700538,0.8824,0.8249046758980534,cocktails_smac_preprocess,electricity,44120,random search
101,822.6315011978149,0.8140950597049871,0.8457,0.813515954244431,cocktails_smac_preprocess,electricity,44120,local search
99,850.7427973747253,0.8268555373448842,0.9411,0.8291190046156933,cocktails_smac_preprocess,electricity,44120,random search (sorted)
80,1844.6655662059784,0.7723015687192695,0.7878,0.7723760786674694,cocktails_smac_preprocess,electricity,44120,random search
95,968.802074432373,0.8199484898150317,0.8509,0.8213425647200482,cocktails_smac_preprocess,electricity,44120,local search
100,864.7681849002838,0.8270896745492858,0.9476,0.8302729279550471,cocktails_smac_preprocess,electricity,44120,random search
98,941.8874709606171,0.8135097166939826,0.8377,0.8168773831025486,cocktails_smac_preprocess,electricity,44120,random search
94,1023.7935216426849,0.8074221493795364,0.8281,0.807244631747943,cocktails_smac_preprocess,electricity,44120,local search
103,834.1916913986206,0.8122219620697729,0.9817,0.8158238009231387,cocktails_smac_preprocess,electricity,44120,local search
104,822.1405460834503,0.8275579489580894,0.9441,0.8294701986754967,cocktails_smac_preprocess,electricity,44120,random search (sorted)
102,989.3694880008698,0.7744088035588855,0.7794,0.7743829018663456,cocktails_smac_preprocess,electricity,44120,local search
105,1050.0479686260223,0.8164364317490049,0.8772,0.8173790889022677,cocktails_smac_preprocess,electricity,44120,local search
106,890.4178733825684,0.8067197377663311,0.8248,0.8065422436283364,cocktails_smac_preprocess,electricity,44120,local search
107,817.35626912117,0.8154998829313977,0.8582,0.8179309652819586,cocktails_smac_preprocess,electricity,44120,random search
113,813.2871940135956,0.8228752048700538,0.8794,0.8271121814168172,cocktails_smac_preprocess,electricity,44120,local search
97,1687.3467485904694,0.8250995083118707,0.8591,0.822496488059402,cocktails_smac_preprocess,electricity,44120,local search
109,979.6509020328522,0.8199484898150317,0.8667,0.8175296006421834,cocktails_smac_preprocess,electricity,44120,local search
112,906.2293589115143,0.8241629594942637,0.9356,0.8286674693959463,cocktails_smac_preprocess,electricity,44120,local search
114,865.4239358901978,0.8220557246546476,0.941,0.8286674693959463,cocktails_smac_preprocess,electricity,44120,local search
111,989.9595770835876,0.8177241863732148,0.8592,0.8213425647200482,cocktails_smac_preprocess,electricity,44120,local search
116,857.0916540622711,0.8260360571294779,0.914,0.8268111579369858,cocktails_smac_preprocess,electricity,44120,local search
117,928.9562885761261,0.816319363146804,0.8867,0.8210917118201887,cocktails_smac_preprocess,electricity,44120,random search
118,930.6393840312958,0.8130414422851792,0.8317,0.8087497491471002,cocktails_smac_preprocess,electricity,44120,local search
121,794.2806000709534,0.8261531257316788,0.8821,0.8265603050371262,cocktails_smac_preprocess,electricity,44120,local search
119,947.9138512611389,0.8178412549754156,0.8558,0.8204394942805538,cocktails_smac_preprocess,electricity,44120,local search
122,837.7038834095001,0.8262701943338796,0.9511,0.8297712221553282,cocktails_smac_preprocess,electricity,44120,local search
120,1032.729770898819,0.8012175134628893,0.8128,0.7992675095324102,cocktails_smac_preprocess,electricity,44120,local search
110,1318.9203078746796,0.8239288222898619,0.9585,0.8296708809953843,cocktails_smac_preprocess,electricity,44120,local search
115,1297.359580039978,0.8247483025052681,0.963,0.8291190046156933,cocktails_smac_preprocess,electricity,44120,random search (sorted)
123,981.7830107212067,0.8139779911027862,0.8346,0.8158739715031106,cocktails_smac_preprocess,electricity,44120,local search
124,848.8947162628174,0.8170217747600094,0.853,0.8185330122416216,cocktails_smac_preprocess,electricity,44120,local search
125,905.4190680980682,0.8194802154062281,0.8504,0.8155729480232792,cocktails_smac_preprocess,electricity,44120,local search
126,952.3386378288269,0.8224069304612502,0.9559,0.8293698575155529,cocktails_smac_preprocess,electricity,44120,local search
130,848.7485008239746,0.8263872629360806,0.9432,0.8290186634557496,cocktails_smac_preprocess,electricity,44120,random search (sorted)
108,1853.1299786567688,0.7678529618356357,0.7847,0.7723259080874975,cocktails_smac_preprocess,electricity,44120,random search
131,858.0857710838318,0.8261531257316788,0.9347,0.8307746337547662,cocktails_smac_preprocess,electricity,44120,local search
127,968.4144978523254,0.8262701943338796,0.8768,0.826710816777042,cocktails_smac_preprocess,electricity,44120,local search
133,859.0315625667572,0.8194802154062281,0.8504,0.8155729480232792,cocktails_smac_preprocess,electricity,44120,local search
128,1014.9611368179321,0.8162022945446031,0.8358,0.8157234597631948,cocktails_smac_preprocess,electricity,44120,random search
137,802.2161498069763,0.8198314212128307,0.8795,0.8239514348785872,cocktails_smac_preprocess,electricity,44120,local search
132,977.7810645103455,0.7694919222664481,0.773,0.7703190848886213,cocktails_smac_preprocess,electricity,44120,local search
129,1066.6265563964844,0.8132755794895808,0.834,0.8166265302026892,cocktails_smac_preprocess,electricity,44120,local search
138,834.2137968540192,0.817490049168813,0.9056,0.8180313064419025,cocktails_smac_preprocess,electricity,44120,random search
134,937.9652893543243,0.8098805900257551,0.8219,0.8122616897451335,cocktails_smac_preprocess,electricity,44120,random search
135,1009.221152305603,0.7648091781784125,0.7708,0.7679108970499698,cocktails_smac_preprocess,electricity,44120,local search
136,973.0010235309601,0.7882228986185905,0.7994,0.7826108769817379,cocktails_smac_preprocess,electricity,44120,local search
140,835.7038109302521,0.816319363146804,0.8582,0.8170278948424644,cocktails_smac_preprocess,electricity,44120,local search
139,975.5804760456085,0.8115195504565675,0.825,0.8080975316074653,cocktails_smac_preprocess,electricity,44120,local search
142,812.0592291355133,0.8205338328260361,0.8498,0.8201384708007224,cocktails_smac_preprocess,electricity,44120,local search
143,938.0682566165924,0.8240458908920627,0.8644,0.8206401766004415,cocktails_smac_preprocess,electricity,44120,random search
144,859.9008150100708,0.7950128775462421,0.7979,0.7938992574754165,cocktails_smac_preprocess,electricity,44120,random search
141,1111.2895452976227,0.8159681573402013,0.8377,0.8153220951234196,cocktails_smac_preprocess,electricity,44120,local search
150,869.4779229164124,0.8242800280964645,0.9299,0.8279149106963677,cocktails_smac_preprocess,electricity,44120,local search
149,886.5549850463867,0.8049637087333177,0.822,0.8043347381095726,cocktails_smac_preprocess,electricity,44120,local search
145,1061.5781590938568,0.7989932100210724,0.8051,0.7989664860525788,cocktails_smac_preprocess,electricity,44120,random search
151,838.4399189949036,0.8239288222898619,0.9149,0.8273128637367048,cocktails_smac_preprocess,electricity,44120,local search
148,986.9555406570435,0.775930695387497,0.7865,0.776239213325306,cocktails_smac_preprocess,electricity,44120,local search
157,779.9216604232788,0.8219386560524468,0.8689,0.8238510937186434,cocktails_smac_preprocess,electricity,44120,local search
152,961.4099326133728,0.8170217747600094,0.8585,0.8168773831025486,cocktails_smac_preprocess,electricity,44120,random search
154,936.9166285991669,0.8206509014282369,0.8645,0.8226469997993177,cocktails_smac_preprocess,electricity,44120,random search
153,962.6356823444366,0.8061343947553267,0.8196,0.8045354204294601,cocktails_smac_preprocess,electricity,44120,local search
146,1165.4203464984894,0.8130414422851792,0.8863,0.8189845474613686,cocktails_smac_preprocess,electricity,44120,random search
156,991.9357213973999,0.7891594474361976,0.791,0.7915412402167369,cocktails_smac_preprocess,electricity,44120,random search
161,968.023627281189,0.8149145399203933,0.8453,0.8133654425045154,cocktails_smac_preprocess,electricity,44120,local search
147,1495.0510759353638,0.822758136267853,0.854,0.8217940999397954,cocktails_smac_preprocess,electricity,44120,local search
158,1241.6126952171326,0.8037930227113088,0.8268,0.8066425847882801,cocktails_smac_preprocess,electricity,44120,random search
160,1195.6717545986176,0.8277920861624912,0.9348,0.828266104756171,cocktails_smac_preprocess,electricity,44120,local search
164,912.0145797729492,0.8212362444392414,0.9237,0.8268613285169577,cocktails_smac_preprocess,electricity,44120,local search
163,999.4781873226166,0.7847108405525638,0.7891,0.7869757174392936,cocktails_smac_preprocess,electricity,44120,random search
166,876.5508236885071,0.8205338328260361,0.8945,0.8208408589203291,cocktails_smac_preprocess,electricity,44120,local search
159,1515.0454053878784,0.8098805900257551,0.8191,0.8084988962472406,cocktails_smac_preprocess,electricity,44120,random search
167,932.9131381511688,0.7966518379770545,0.8022,0.7979129038731688,cocktails_smac_preprocess,electricity,44120,random search
165,950.2138864994049,0.8180753921798174,0.856,0.8187336945615091,cocktails_smac_preprocess,electricity,44120,random search
168,968.3846859931946,0.7833060173261531,0.7896,0.7800521774031708,cocktails_smac_preprocess,electricity,44120,local search
172,873.5534262657166,0.8263872629360806,0.9424,0.8277643989564519,cocktails_smac_preprocess,electricity,44120,local search
169,974.6977474689484,0.8157340201357995,0.8333,0.8147702187437287,cocktails_smac_preprocess,electricity,44120,local search
155,1836.7269015312195,0.7657457269960196,0.7777,0.766807144290588,cocktails_smac_preprocess,electricity,44120,random search
174,985.9841430187225,0.779208616249122,0.7865,0.7766907485450532,cocktails_smac_preprocess,electricity,44120,local search
173,1059.1756043434143,0.811051276047764,0.8416,0.8131145896046559,cocktails_smac_preprocess,electricity,44120,random search
170,1120.88485789299,0.8059002575509249,0.8117,0.8039333734697973,cocktails_smac_preprocess,electricity,44120,random search
171,1222.2432086467743,0.8154998829313977,0.8953,0.819887617900863,cocktails_smac_preprocess,electricity,44120,random search
162,1923.3704764842987,0.8111683446499649,0.9241,0.8126128838049368,cocktails_smac_preprocess,electricity,44120,random search
181,872.7747173309326,0.821704518848045,0.9401,0.8286674693959463,cocktails_smac_preprocess,electricity,44120,local search
182,902.1332178115845,0.821704518848045,0.9419,0.8271623519967891,cocktails_smac_preprocess,electricity,44120,local search
178,1186.4536576271057,0.8062514633575275,0.9377,0.8147702187437287,cocktails_smac_preprocess,electricity,44120,random search
176,1420.5394656658173,0.8261531257316788,0.9427,0.829319686935581,cocktails_smac_preprocess,electricity,44120,random search
184,989.3258192539215,0.7869351439943807,0.7888,0.7889323700581978,cocktails_smac_preprocess,electricity,44120,random search
179,1278.0291154384613,0.8170217747600094,0.8669,0.8188842063014249,cocktails_smac_preprocess,electricity,44120,random search
186,975.1278975009918,0.8042612971201124,0.8136,0.801475015051174,cocktails_smac_preprocess,electricity,44120,random search
187,966.8524703979492,0.8040271599157106,0.8122,0.8045354204294601,cocktails_smac_preprocess,electricity,44120,random search
185,1110.2010366916656,0.814212128307188,0.9355,0.8187336945615091,cocktails_smac_preprocess,electricity,44120,random search
177,1577.7125561237335,0.7950128775462421,0.8043,0.7977623921332531,cocktails_smac_preprocess,electricity,44120,random search
183,1224.084367275238,0.8233434792788574,0.9347,0.82771422837648,cocktails_smac_preprocess,electricity,44120,local search
192,887.3756723403931,0.8220557246546476,0.9085,0.8238510937186434,cocktails_smac_preprocess,electricity,44120,random search
190,989.3944568634033,0.8039100913135098,0.8165,0.8042343969496287,cocktails_smac_preprocess,electricity,44120,random search
175,1904.9538547992706,0.8165535003512058,0.902,0.818783865141481,cocktails_smac_preprocess,electricity,44120,random search
189,1076.067856311798,0.8165535003512058,0.84,0.8172787477423239,cocktails_smac_preprocess,electricity,44120,local search
191,950.2864272594452,0.8202996956216343,0.8808,0.8221954645795705,cocktails_smac_preprocess,electricity,44120,random search
180,1550.4097745418549,0.8190119409974245,0.8404,0.8164760184627734,cocktails_smac_preprocess,electricity,44120,random search
193,875.8761110305786,0.8214703816436432,0.9433,0.8254063816977725,cocktails_smac_preprocess,electricity,44120,local search
188,1253.1575343608856,0.8242800280964645,0.8964,0.8237005819787276,cocktails_smac_preprocess,electricity,44120,local search
194,945.0580079555511,0.8172559119644112,0.8449,0.8194360826811158,cocktails_smac_preprocess,electricity,44120,random search
195,996.3845915794373,0.8151486771247951,0.8333,0.8148705599036725,cocktails_smac_preprocess,electricity,44120,random search
196,881.2110481262207,0.8220557246546476,0.93,0.825657234597632,cocktails_smac_preprocess,electricity,44120,local search
199,792.792254447937,0.8181924607820182,0.8865,0.8158238009231387,cocktails_smac_preprocess,electricity,44120,random search
200,842.5127274990082,0.8204167642238351,0.9303,0.8258579169175195,cocktails_smac_preprocess,electricity,44120,local search
198,924.3566567897797,0.8114024818543667,0.8271,0.808799919727072,cocktails_smac_preprocess,electricity,44120,random search
197,1165.1673996448517,0.8263872629360806,0.9036,0.8282159341761991,cocktails_smac_preprocess,electricity,44120,random search
13,1077.4518384933472,0.80456,0.8772,0.804507285798319,cocktails_smac_preprocess,covertype,44121,random search
7,1105.3600418567657,0.78232,0.7969,0.7798093967256348,cocktails_smac_preprocess,covertype,44121,random search
1,1417.0283839702606,0.81604,0.9607,0.8151566713119964,cocktails_smac_preprocess,covertype,44121,default
6,1416.7964897155762,0.8059,0.8803,0.8069036442809148,cocktails_smac_preprocess,covertype,44121,random search
5,1426.4126617908478,0.8089,0.8781,0.8079439086304436,cocktails_smac_preprocess,covertype,44121,random search
10,1443.2811915874481,0.78332,0.8171,0.7832381238131709,cocktails_smac_preprocess,covertype,44121,random search
3,1448.1315340995789,0.81362,0.9235,0.8137729420728699,cocktails_smac_preprocess,covertype,44121,random search
16,1460.1486608982086,0.81242,0.9053,0.8130721947406445,cocktails_smac_preprocess,covertype,44121,random search
18,1496.6542766094208,0.8176,0.9309,0.8178846510673072,cocktails_smac_preprocess,covertype,44121,random search
14,1502.124656200409,0.79996,0.8545,0.7988993332043695,cocktails_smac_preprocess,covertype,44121,random search
8,1505.9316174983978,0.81452,0.8921,0.8129971851670542,cocktails_smac_preprocess,covertype,44121,random search
4,1560.016445159912,0.79914,0.8458,0.7986367996968035,cocktails_smac_preprocess,covertype,44121,random search
11,1591.2635917663574,0.6415,0.6441,0.6413831765370054,cocktails_smac_preprocess,covertype,44121,random search
9,1592.309050321579,0.82602,0.9448,0.825932388739089,cocktails_smac_preprocess,covertype,44121,random search
2,1600.5290536880493,0.80882,0.8734,0.809742164460464,cocktails_smac_preprocess,covertype,44121,random search
12,1600.7360634803772,0.76194,0.7841,0.7633230820249427,cocktails_smac_preprocess,covertype,44121,random search
19,1604.8050243854523,0.81266,0.889,0.8123181511324472,cocktails_smac_preprocess,covertype,44121,random search
17,1628.0658502578735,0.82084,0.9398,0.8223793036742847,cocktails_smac_preprocess,covertype,44121,random search
20,1936.597452878952,0.81812,0.9345,0.8192624584979925,cocktails_smac_preprocess,covertype,44121,random search
15,2066.47905254364,0.74338,0.7908,0.7419828583384984,cocktails_smac_preprocess,covertype,44121,random search
22,1135.7349331378937,0.82274,0.9216,0.8219430637857726,cocktails_smac_preprocess,covertype,44121,random search (sorted)
23,1015.4159166812897,0.816,1.0,0.8181017840434898,cocktails_smac_preprocess,covertype,44121,random search (sorted)
21,1482.0595288276672,0.79944,0.9683,0.7981314720431424,cocktails_smac_preprocess,covertype,44121,random search
29,1073.7028141021729,0.7848,0.8137,0.7830821828575489,cocktails_smac_preprocess,covertype,44121,random search
32,1084.4947752952576,0.76976,0.7792,0.7667281218787134,cocktails_smac_preprocess,covertype,44121,random search
37,1144.9439828395844,0.79636,0.8429,0.7980169837466098,cocktails_smac_preprocess,covertype,44121,random search
26,1423.6579356193542,0.8113,0.9459,0.8131491782503819,cocktails_smac_preprocess,covertype,44121,random search (sorted)
36,1267.9111328125,0.7801,0.7992,0.780752938203955,cocktails_smac_preprocess,covertype,44121,random search
24,1609.9734609127045,0.8166,0.9195,0.8163943292762366,cocktails_smac_preprocess,covertype,44121,random search (sorted)
25,1613.6393873691559,0.7903,0.8211,0.7884966897090813,cocktails_smac_preprocess,covertype,44121,random search (sorted)
38,1499.9065873622894,0.81788,0.996,0.8178392505359237,cocktails_smac_preprocess,covertype,44121,random search (sorted)
33,1607.9409174919128,0.77854,0.7951,0.7776380669638099,cocktails_smac_preprocess,covertype,44121,random search
35,1648.4735674858093,0.80362,0.8355,0.8025471672042352,cocktails_smac_preprocess,covertype,44121,local search
39,1381.0929510593414,0.81132,0.9288,0.8129517846356706,cocktails_smac_preprocess,covertype,44121,random search
28,1908.3100228309631,0.81734,0.9188,0.8189328111614246,cocktails_smac_preprocess,covertype,44121,random search
41,1200.505806684494,0.81602,0.9127,0.8171404771398455,cocktails_smac_preprocess,covertype,44121,random search
30,2038.8418083190918,0.74138,0.7942,0.7423164535473606,cocktails_smac_preprocess,covertype,44121,random search
31,2086.8403034210205,0.76772,0.7856,0.7678710309078922,cocktails_smac_preprocess,covertype,44121,random search
34,2018.4494891166687,0.7436,0.792,0.7438837588481688,cocktails_smac_preprocess,covertype,44121,random search
42,1251.1122934818268,0.7845,0.8378,0.7854726195317034,cocktails_smac_preprocess,covertype,44121,random search
45,1130.6921825408936,0.81324,0.9463,0.8172214085218771,cocktails_smac_preprocess,covertype,44121,random search (sorted)
46,1166.9251916408539,0.80754,0.9188,0.806195001204101,cocktails_smac_preprocess,covertype,44121,random search
47,1168.4409050941467,0.80634,0.8406,0.8040434108037473,cocktails_smac_preprocess,covertype,44121,random search
40,2053.8071229457855,0.73184,0.7879,0.7322256919633163,cocktails_smac_preprocess,covertype,44121,random search
44,1581.902366399765,0.82452,0.9363,0.8249000201341486,cocktails_smac_preprocess,covertype,44121,random search (sorted)
50,1154.1317858695984,0.72478,0.7471,0.7230350452623558,cocktails_smac_preprocess,covertype,44121,local search
52,1038.0234122276306,0.80752,0.9052,0.8078748208652946,cocktails_smac_preprocess,covertype,44121,random search
43,1702.3885266780853,0.81696,0.8892,0.8177899021322458,cocktails_smac_preprocess,covertype,44121,random search (sorted)
