config_id,duration,val,train,test,model_name,dataset_name,dataset_id,hp
185,884.8945033550262,0.9003294892915981,0.9526533206228154,0.8768090363572185,cocktails_smac,house_16H,44123,local search
186,888.941885471344,0.9060955518945635,0.9419553013451964,0.8796328979879986,cocktails_smac,house_16H,44123,local search
190,876.3131945133209,0.899505766062603,0.9532888465204957,0.876456053653371,cocktails_smac,house_16H,44123,local search
191,719.0334315299988,0.9044481054365733,0.9164283444550365,0.8775150017649135,cocktails_smac,house_16H,44123,random search
188,931.0137355327606,0.8970345963756178,0.9180171591992373,0.876456053653371,cocktails_smac,house_16H,44123,random search
189,918.4749031066895,0.8929159802306426,0.9764855417858278,0.8693963995764208,cocktails_smac,house_16H,44123,local search
187,983.0591988563538,0.8953871499176277,0.9605973943438195,0.8739851747264384,cocktails_smac,house_16H,44123,random search
181,1284.4479343891144,0.871499176276771,0.9825230378137909,0.8556300741263678,cocktails_smac,house_16H,44123,random search
192,877.5864534378052,0.9060955518945635,0.9289270204427497,0.877867984468761,cocktails_smac,house_16H,44123,local search
195,887.0781004428864,0.8929159802306426,0.972990149348586,0.8743381574302859,cocktails_smac,house_16H,44123,local search
196,874.8129479885101,0.8797364085667215,0.998834869187586,0.8662195552417932,cocktails_smac,house_16H,44123,random search
197,880.072408914566,0.9028006589785832,0.9549835822476432,0.8775150017649135,cocktails_smac,house_16H,44123,local search
198,860.8300755023956,0.8912685337726524,0.9003283550471348,0.876456053653371,cocktails_smac,house_16H,44123,random search
199,866.7857570648193,0.9069192751235585,0.9354941213854464,0.877867984468761,cocktails_smac,house_16H,44123,local search
200,846.7666962146759,0.9019769357495881,0.9293507043745366,0.8743381574302859,cocktails_smac,house_16H,44123,local search
194,1269.3007183074951,0.8912685337726524,0.9435441160893973,0.8708083303918108,cocktails_smac,house_16H,44123,random search
193,1362.958271741867,0.9036243822075782,0.930727677152844,0.8806918460995411,cocktails_smac,house_16H,44123,random search
5,167.97985768318176,0.8421052631578947,0.9013513513513514,0.8515742128935532,cocktails_smac,phoneme,44127,random search
16,171.1369948387146,0.8280701754385965,0.8891891891891892,0.8530734632683659,cocktails_smac,phoneme,44127,random search
1,171.70929050445557,0.8526315789473684,0.9382882882882883,0.8695652173913043,cocktails_smac,phoneme,44127,default
4,179.32601070404053,0.8210526315789474,0.8666666666666667,0.8395802098950524,cocktails_smac,phoneme,44127,random search
3,182.97158455848694,0.8245614035087719,0.8689189189189189,0.8365817091454273,cocktails_smac,phoneme,44127,random search
11,183.52247714996338,0.8175438596491228,0.8864864864864865,0.8425787106446777,cocktails_smac,phoneme,44127,random search
8,212.09980249404907,0.856140350877193,0.9396396396396396,0.8785607196401799,cocktails_smac,phoneme,44127,random search
12,217.7801022529602,0.8350877192982457,0.9153153153153153,0.856071964017991,cocktails_smac,phoneme,44127,random search
15,218.59204506874084,0.8526315789473684,0.9130630630630631,0.8650674662668666,cocktails_smac,phoneme,44127,random search
19,221.72882390022278,0.8491228070175438,0.9126126126126126,0.8605697151424287,cocktails_smac,phoneme,44127,random search
18,222.2102451324463,0.7473684210526316,0.7684684684684685,0.775112443778111,cocktails_smac,phoneme,44127,random search
7,259.57264256477356,0.856140350877193,0.995945945945946,0.863568215892054,cocktails_smac,phoneme,44127,random search
10,269.48575615882874,0.8456140350877193,0.9518018018018019,0.8515742128935532,cocktails_smac,phoneme,44127,random search
13,288.3820683956146,0.8350877192982457,0.9418918918918919,0.8590704647676162,cocktails_smac,phoneme,44127,random search
6,333.6277687549591,0.8421052631578947,0.922972972972973,0.8725637181409296,cocktails_smac,phoneme,44127,random search
2,339.10435581207275,0.8385964912280702,0.9099099099099099,0.8545727136431784,cocktails_smac,phoneme,44127,random search
26,164.62105798721313,0.8385964912280702,0.8986486486486487,0.848575712143928,cocktails_smac,phoneme,44127,random search (sorted)
25,191.8062834739685,0.8666666666666667,0.9923423423423423,0.848575712143928,cocktails_smac,phoneme,44127,random search (sorted)
28,166.47951674461365,0.8666666666666667,0.9900900900900901,0.8800599700149925,cocktails_smac,phoneme,44127,random search
29,171.4473099708557,0.8456140350877193,0.9481981981981982,0.8575712143928036,cocktails_smac,phoneme,44127,random search
21,227.65967726707458,0.8315789473684211,0.8644144144144145,0.8395802098950524,cocktails_smac,phoneme,44127,random search
24,217.72332549095154,0.8315789473684211,0.8716216216216216,0.8470764617691154,cocktails_smac,phoneme,44127,random search (sorted)
27,192.58306789398193,0.8631578947368421,0.9675675675675676,0.8515742128935532,cocktails_smac,phoneme,44127,random search
17,422.7172727584839,0.8140350877192982,0.8527027027027027,0.8065967016491754,cocktails_smac,phoneme,44127,random search
23,241.39184308052063,0.8631578947368421,0.9545045045045045,0.8515742128935532,cocktails_smac,phoneme,44127,random search (sorted)
20,427.318781375885,0.8105263157894737,0.8351351351351352,0.8110944527736131,cocktails_smac,phoneme,44127,random search
22,250.83932161331177,0.8526315789473684,0.9873873873873874,0.8680659670164917,cocktails_smac,phoneme,44127,random search (sorted)
14,434.8805179595947,0.8105263157894737,0.8094594594594594,0.775112443778111,cocktails_smac,phoneme,44127,random search
9,441.0558137893677,0.8,0.8405405405405405,0.815592203898051,cocktails_smac,phoneme,44127,random search
33,172.21404647827148,0.856140350877193,0.927027027027027,0.8530734632683659,cocktails_smac,phoneme,44127,random search
31,231.6200852394104,0.8456140350877193,0.9027027027027027,0.8425787106446777,cocktails_smac,phoneme,44127,random search
30,261.9921324253082,0.8456140350877193,0.9477477477477477,0.8440779610194903,cocktails_smac,phoneme,44127,random search
32,240.731018781662,0.8912280701754386,0.9599099099099099,0.8650674662668666,cocktails_smac,phoneme,44127,random search
35,182.4930191040039,0.8491228070175438,0.9301801801801802,0.8530734632683659,cocktails_smac,phoneme,44127,random search (sorted)
36,181.09810519218445,0.8175438596491228,0.8693693693693694,0.8545727136431784,cocktails_smac,phoneme,44127,random search
39,179.8764398097992,0.8491228070175438,0.9202702702702703,0.848575712143928,cocktails_smac,phoneme,44127,random search
40,176.06597137451172,0.8807017543859649,0.9774774774774775,0.8575712143928036,cocktails_smac,phoneme,44127,random search
37,217.72430658340454,0.8385964912280702,0.9045045045045045,0.8515742128935532,cocktails_smac,phoneme,44127,random search (sorted)
43,185.80503392219543,0.856140350877193,0.9842342342342343,0.8620689655172413,cocktails_smac,phoneme,44127,random search (sorted)
38,215.73434352874756,0.8315789473684211,0.8738738738738738,0.8440779610194903,cocktails_smac,phoneme,44127,random search
47,175.86380076408386,0.8526315789473684,0.9900900900900901,0.856071964017991,cocktails_smac,phoneme,44127,local search
45,190.3219542503357,0.8175438596491228,0.8509009009009009,0.8380809595202399,cocktails_smac,phoneme,44127,random search
48,186.066565990448,0.8596491228070176,0.9923423423423423,0.8575712143928036,cocktails_smac,phoneme,44127,local search
41,222.47320008277893,0.8140350877192982,0.8963963963963963,0.8620689655172413,cocktails_smac,phoneme,44127,random search
49,181.06456637382507,0.8631578947368421,0.9432432432432433,0.863568215892054,cocktails_smac,phoneme,44127,local search
51,171.6629602909088,0.8491228070175438,0.9666666666666667,0.8605697151424287,cocktails_smac,phoneme,44127,random search (sorted)
42,251.6694996356964,0.8456140350877193,0.9527027027027027,0.8575712143928036,cocktails_smac,phoneme,44127,random search
53,172.7774612903595,0.8736842105263158,0.9941441441441441,0.856071964017991,cocktails_smac,phoneme,44127,random search (sorted)
34,406.01309514045715,0.8526315789473684,0.959009009009009,0.8665667166416792,cocktails_smac,phoneme,44127,random search
50,263.88405108451843,0.8596491228070176,0.9936936936936936,0.8590704647676162,cocktails_smac,phoneme,44127,local search
55,190.55325627326965,0.856140350877193,0.9657657657657658,0.8590704647676162,cocktails_smac,phoneme,44127,local search
57,162.28751826286316,0.8666666666666667,0.990990990990991,0.8680659670164917,cocktails_smac,phoneme,44127,random search
58,167.84739112854004,0.8350877192982457,0.840990990990991,0.8260869565217391,cocktails_smac,phoneme,44127,random search (sorted)
44,339.9775311946869,0.856140350877193,0.9396396396396396,0.8710644677661169,cocktails_smac,phoneme,44127,random search
56,189.0250759124756,0.8596491228070176,0.9554054054054054,0.8575712143928036,cocktails_smac,phoneme,44127,random search (sorted)
46,344.59777641296387,0.8385964912280702,0.9220720720720721,0.8650674662668666,cocktails_smac,phoneme,44127,random search (sorted)
59,177.08091259002686,0.8596491228070176,0.9662162162162162,0.8515742128935532,cocktails_smac,phoneme,44127,local search
60,174.0780041217804,0.8245614035087719,0.9148648648648648,0.8515742128935532,cocktails_smac,phoneme,44127,random search (sorted)
62,161.45712876319885,0.8280701754385965,0.9234234234234234,0.856071964017991,cocktails_smac,phoneme,44127,random search
54,263.74963998794556,0.8491228070175438,0.9792792792792793,0.8620689655172413,cocktails_smac,phoneme,44127,random search (sorted)
65,170.01762175559998,0.8456140350877193,0.9693693693693693,0.8515742128935532,cocktails_smac,phoneme,44127,random search (sorted)
61,215.23500561714172,0.8666666666666667,0.95,0.8695652173913043,cocktails_smac,phoneme,44127,random search (sorted)
52,348.43137192726135,0.8421052631578947,0.9121621621621622,0.8545727136431784,cocktails_smac,phoneme,44127,random search
63,210.43671250343323,0.8456140350877193,0.9243243243243243,0.8515742128935532,cocktails_smac,phoneme,44127,random search (sorted)
67,188.70123171806335,0.8666666666666667,0.9900900900900901,0.856071964017991,cocktails_smac,phoneme,44127,local search
66,219.2083661556244,0.8385964912280702,0.8387387387387387,0.8245877061469266,cocktails_smac,phoneme,44127,random search (sorted)
70,171.08352065086365,0.8280701754385965,0.8743243243243243,0.841079460269865,cocktails_smac,phoneme,44127,random search
68,216.6195933818817,0.8736842105263158,0.9689189189189189,0.8740629685157422,cocktails_smac,phoneme,44127,local search
71,186.37978649139404,0.8350877192982457,0.8936936936936937,0.841079460269865,cocktails_smac,phoneme,44127,random search
69,221.1915807723999,0.8385964912280702,0.8540540540540541,0.8380809595202399,cocktails_smac,phoneme,44127,random search
72,187.07512497901917,0.8701754385964913,0.9761261261261261,0.8605697151424287,cocktails_smac,phoneme,44127,local search
76,189.02693390846252,0.8701754385964913,0.9950450450450451,0.8515742128935532,cocktails_smac,phoneme,44127,local search
73,212.66935086250305,0.8701754385964913,0.9554054054054054,0.8725637181409296,cocktails_smac,phoneme,44127,local search
78,182.07912039756775,0.8140350877192982,0.863063063063063,0.8425787106446777,cocktails_smac,phoneme,44127,random search
74,211.2963695526123,0.887719298245614,0.959009009009009,0.8755622188905547,cocktails_smac,phoneme,44127,random search (sorted)
75,217.36647653579712,0.8666666666666667,0.9599099099099099,0.8650674662668666,cocktails_smac,phoneme,44127,random search
83,171.1547429561615,0.8491228070175438,0.9626126126126127,0.8590704647676162,cocktails_smac,phoneme,44127,local search
79,223.12738347053528,0.8701754385964913,0.9612612612612612,0.8650674662668666,cocktails_smac,phoneme,44127,random search (sorted)
85,160.27756571769714,0.8456140350877193,0.9504504504504504,0.8620689655172413,cocktails_smac,phoneme,44127,random search
81,214.89612650871277,0.8526315789473684,0.9346846846846847,0.863568215892054,cocktails_smac,phoneme,44127,local search
82,212.87910866737366,0.8280701754385965,0.895045045045045,0.8500749625187406,cocktails_smac,phoneme,44127,random search
64,428.24817538261414,0.7719298245614035,0.836036036036036,0.8035982008995503,cocktails_smac,phoneme,44127,random search
86,217.37335753440857,0.8631578947368421,0.9612612612612612,0.8740629685157422,cocktails_smac,phoneme,44127,local search
88,175.77243399620056,0.856140350877193,0.972072072072072,0.8515742128935532,cocktails_smac,phoneme,44127,local search
87,213.1298942565918,0.8736842105263158,0.9608108108108108,0.8620689655172413,cocktails_smac,phoneme,44127,local search
77,342.1305389404297,0.8105263157894737,0.8747747747747747,0.8470764617691154,cocktails_smac,phoneme,44127,random search
80,340.89878392219543,0.8666666666666667,0.959009009009009,0.8680659670164917,cocktails_smac,phoneme,44127,local search
90,213.17159867286682,0.8385964912280702,0.9049549549549549,0.8425787106446777,cocktails_smac,phoneme,44127,random search
94,165.57737588882446,0.8456140350877193,0.872072072072072,0.8425787106446777,cocktails_smac,phoneme,44127,random search
92,177.666002035141,0.856140350877193,0.9369369369369369,0.8725637181409296,cocktails_smac,phoneme,44127,random search
95,180.2810070514679,0.8350877192982457,0.9220720720720721,0.8695652173913043,cocktails_smac,phoneme,44127,random search
93,187.67784547805786,0.8526315789473684,0.922972972972973,0.8455772113943029,cocktails_smac,phoneme,44127,local search
91,217.31423377990723,0.8666666666666667,0.9734234234234235,0.8875562218890555,cocktails_smac,phoneme,44127,local search
89,258.9584448337555,0.8526315789473684,0.9504504504504504,0.863568215892054,cocktails_smac,phoneme,44127,local search
84,332.8843491077423,0.8701754385964913,0.9504504504504504,0.8680659670164917,cocktails_smac,phoneme,44127,local search
98,172.58008074760437,0.8421052631578947,0.8837837837837837,0.8530734632683659,cocktails_smac,phoneme,44127,random search
100,168.62931847572327,0.8421052631578947,0.9256756756756757,0.8500749625187406,cocktails_smac,phoneme,44127,random search
99,182.36204624176025,0.856140350877193,0.8554054054054054,0.8380809595202399,cocktails_smac,phoneme,44127,random search
97,220.70417881011963,0.8280701754385965,0.895045045045045,0.848575712143928,cocktails_smac,phoneme,44127,random search
102,213.1109459400177,0.8631578947368421,0.9716216216216216,0.8710644677661169,cocktails_smac,phoneme,44127,local search
101,230.74231219291687,0.8280701754385965,0.8427927927927928,0.841079460269865,cocktails_smac,phoneme,44127,random search
104,217.79464149475098,0.8736842105263158,0.94009009009009,0.8740629685157422,cocktails_smac,phoneme,44127,local search
105,208.3645956516266,0.8736842105263158,0.9716216216216216,0.8680659670164917,cocktails_smac,phoneme,44127,random search (sorted)
103,231.2055504322052,0.8842105263157894,0.9572072072072072,0.8770614692653673,cocktails_smac,phoneme,44127,local search
109,181.84073328971863,0.8421052631578947,0.9126126126126126,0.863568215892054,cocktails_smac,phoneme,44127,random search
96,340.36187291145325,0.8245614035087719,0.886936936936937,0.8545727136431784,cocktails_smac,phoneme,44127,random search
111,175.74552297592163,0.8491228070175438,0.9247747747747748,0.8605697151424287,cocktails_smac,phoneme,44127,random search
106,212.04909300804138,0.8807017543859649,0.963963963963964,0.8605697151424287,cocktails_smac,phoneme,44127,local search
110,194.6077082157135,0.8350877192982457,0.9144144144144144,0.841079460269865,cocktails_smac,phoneme,44127,random search
108,211.60781908035278,0.856140350877193,0.9481981981981982,0.8680659670164917,cocktails_smac,phoneme,44127,random search (sorted)
107,213.69942092895508,0.8666666666666667,0.9563063063063063,0.8575712143928036,cocktails_smac,phoneme,44127,random search (sorted)
116,182.28691697120667,0.8631578947368421,0.9085585585585586,0.8605697151424287,cocktails_smac,phoneme,44127,random search
112,211.38611793518066,0.8245614035087719,0.9058558558558558,0.8425787106446777,cocktails_smac,phoneme,44127,random search
114,208.74806380271912,0.8736842105263158,0.972972972972973,0.8710644677661169,cocktails_smac,phoneme,44127,local search
118,186.1670160293579,0.8350877192982457,0.8918918918918919,0.8500749625187406,cocktails_smac,phoneme,44127,random search
117,210.08455681800842,0.8666666666666667,0.9504504504504504,0.8710644677661169,cocktails_smac,phoneme,44127,local search
115,232.0305471420288,0.8631578947368421,0.9518018018018019,0.863568215892054,cocktails_smac,phoneme,44127,local search
119,216.93021392822266,0.8666666666666667,0.945045045045045,0.863568215892054,cocktails_smac,phoneme,44127,random search (sorted)
121,209.7859227657318,0.8666666666666667,0.9585585585585585,0.863568215892054,cocktails_smac,phoneme,44127,random search (sorted)
120,213.90173172950745,0.8771929824561403,0.9585585585585585,0.8650674662668666,cocktails_smac,phoneme,44127,local search
113,325.8493480682373,0.8771929824561403,0.9761261261261261,0.8800599700149925,cocktails_smac,phoneme,44127,random search (sorted)
126,178.8128924369812,0.8175438596491228,0.8644144144144145,0.8455772113943029,cocktails_smac,phoneme,44127,random search
127,188.4497308731079,0.8631578947368421,0.9504504504504504,0.8590704647676162,cocktails_smac,phoneme,44127,random search
125,210.51202940940857,0.8701754385964913,0.959009009009009,0.8650674662668666,cocktails_smac,phoneme,44127,local search
128,217.751638174057,0.8666666666666667,0.9518018018018019,0.8665667166416792,cocktails_smac,phoneme,44127,local search
130,210.6819314956665,0.8701754385964913,0.968018018018018,0.8710644677661169,cocktails_smac,phoneme,44127,local search
131,215.54492783546448,0.856140350877193,0.9396396396396396,0.8770614692653673,cocktails_smac,phoneme,44127,local search
135,187.61680507659912,0.8421052631578947,0.854954954954955,0.8350824587706147,cocktails_smac,phoneme,44127,random search
132,219.1751012802124,0.8280701754385965,0.8747747747747747,0.8455772113943029,cocktails_smac,phoneme,44127,random search
133,220.25918173789978,0.8210526315789474,0.8864864864864865,0.8470764617691154,cocktails_smac,phoneme,44127,random search
134,218.64580726623535,0.8701754385964913,0.9504504504504504,0.8590704647676162,cocktails_smac,phoneme,44127,local search
129,272.5985245704651,0.8350877192982457,0.9351351351351351,0.8350824587706147,cocktails_smac,phoneme,44127,random search
136,216.881929397583,0.8456140350877193,0.94009009009009,0.8710644677661169,cocktails_smac,phoneme,44127,local search
138,190.82425785064697,0.8491228070175438,0.9333333333333333,0.8530734632683659,cocktails_smac,phoneme,44127,random search
124,329.94512152671814,0.8771929824561403,0.972072072072072,0.8740629685157422,cocktails_smac,phoneme,44127,local search
137,236.7335262298584,0.8456140350877193,0.9391891891891891,0.8650674662668666,cocktails_smac,phoneme,44127,random search
123,358.0907344818115,0.8666666666666667,0.9761261261261261,0.8770614692653673,cocktails_smac,phoneme,44127,local search
142,183.24502658843994,0.8105263157894737,0.8626126126126126,0.8440779610194903,cocktails_smac,phoneme,44127,random search
139,211.76729941368103,0.8807017543859649,0.9626126126126127,0.8710644677661169,cocktails_smac,phoneme,44127,local search
122,398.97100853919983,0.8315789473684211,0.8851351351351351,0.8425787106446777,cocktails_smac,phoneme,44127,random search
140,212.80597710609436,0.8736842105263158,0.9468468468468468,0.8710644677661169,cocktails_smac,phoneme,44127,local search
145,179.91250467300415,0.8350877192982457,0.9094594594594595,0.8515742128935532,cocktails_smac,phoneme,44127,random search
146,186.8726029396057,0.8350877192982457,0.9261261261261261,0.841079460269865,cocktails_smac,phoneme,44127,random search
143,221.63379645347595,0.8807017543859649,0.9612612612612612,0.8605697151424287,cocktails_smac,phoneme,44127,local search
147,210.24691033363342,0.8736842105263158,0.9644144144144144,0.8665667166416792,cocktails_smac,phoneme,44127,local search
149,212.70897340774536,0.8842105263157894,0.9653153153153153,0.8665667166416792,cocktails_smac,phoneme,44127,local search
150,214.60637164115906,0.8771929824561403,0.9504504504504504,0.8650674662668666,cocktails_smac,phoneme,44127,local search
151,211.55362558364868,0.8771929824561403,0.9657657657657658,0.8650674662668666,cocktails_smac,phoneme,44127,local search
141,330.60838079452515,0.8666666666666667,0.936036036036036,0.8695652173913043,cocktails_smac,phoneme,44127,random search
152,209.18291449546814,0.8807017543859649,0.9630630630630631,0.8665667166416792,cocktails_smac,phoneme,44127,local search
148,243.90224957466125,0.8771929824561403,0.9621621621621622,0.8770614692653673,cocktails_smac,phoneme,44127,local search
157,182.019184589386,0.8210526315789474,0.8738738738738738,0.848575712143928,cocktails_smac,phoneme,44127,random search
154,210.52885246276855,0.8736842105263158,0.9445945945945946,0.8755622188905547,cocktails_smac,phoneme,44127,local search
156,213.18585205078125,0.8807017543859649,0.9657657657657658,0.8650674662668666,cocktails_smac,phoneme,44127,local search
155,235.44956398010254,0.8631578947368421,0.9540540540540541,0.8620689655172413,cocktails_smac,phoneme,44127,random search (sorted)
153,275.0768892765045,0.856140350877193,0.9292792792792792,0.848575712143928,cocktails_smac,phoneme,44127,random search
158,206.77152252197266,0.8456140350877193,0.9144144144144144,0.8500749625187406,cocktails_smac,phoneme,44127,random search
144,376.61180329322815,0.8315789473684211,0.8995495495495496,0.8500749625187406,cocktails_smac,phoneme,44127,random search
159,209.6069188117981,0.8736842105263158,0.9621621621621622,0.8650674662668666,cocktails_smac,phoneme,44127,local search
161,209.13401770591736,0.8771929824561403,0.9540540540540541,0.8695652173913043,cocktails_smac,phoneme,44127,local search
160,213.56771445274353,0.8807017543859649,0.9558558558558559,0.8740629685157422,cocktails_smac,phoneme,44127,local search
162,208.54976320266724,0.8666666666666667,0.9693693693693693,0.8725637181409296,cocktails_smac,phoneme,44127,local search
163,211.78837609291077,0.856140350877193,0.9423423423423424,0.863568215892054,cocktails_smac,phoneme,44127,random search (sorted)
164,213.70720052719116,0.8701754385964913,0.9621621621621622,0.8680659670164917,cocktails_smac,phoneme,44127,local search
165,209.34383535385132,0.8736842105263158,0.9608108108108108,0.8605697151424287,cocktails_smac,phoneme,44127,local search
167,189.68979120254517,0.8385964912280702,0.9027027027027027,0.856071964017991,cocktails_smac,phoneme,44127,random search
166,209.97114610671997,0.8666666666666667,0.9572072072072072,0.8605697151424287,cocktails_smac,phoneme,44127,local search
169,206.65494632720947,0.8771929824561403,0.9707207207207207,0.8740629685157422,cocktails_smac,phoneme,44127,local search
168,214.27574491500854,0.8701754385964913,0.9504504504504504,0.8665667166416792,cocktails_smac,phoneme,44127,random search (sorted)
170,220.23339223861694,0.8666666666666667,0.9414414414414415,0.8650674662668666,cocktails_smac,phoneme,44127,local search
171,220.34969973564148,0.8210526315789474,0.9144144144144144,0.8620689655172413,cocktails_smac,phoneme,44127,random search
172,210.55673122406006,0.8807017543859649,0.9671171171171171,0.8620689655172413,cocktails_smac,phoneme,44127,local search
173,210.76829409599304,0.856140350877193,0.9463963963963964,0.8680659670164917,cocktails_smac,phoneme,44127,local search
174,212.52340364456177,0.8456140350877193,0.9018018018018018,0.8545727136431784,cocktails_smac,phoneme,44127,random search
177,211.0691578388214,0.8631578947368421,0.9454954954954955,0.8770614692653673,cocktails_smac,phoneme,44127,local search
176,213.97753715515137,0.8631578947368421,0.94009009009009,0.8695652173913043,cocktails_smac,phoneme,44127,local search
180,208.10546374320984,0.8771929824561403,0.9774774774774775,0.8740629685157422,cocktails_smac,phoneme,44127,local search
175,248.1098518371582,0.8421052631578947,0.9472972972972973,0.8575712143928036,cocktails_smac,phoneme,44127,random search
181,233.9751536846161,0.8771929824561403,0.9653153153153153,0.8755622188905547,cocktails_smac,phoneme,44127,local search
182,214.38902807235718,0.8736842105263158,0.9612612612612612,0.8695652173913043,cocktails_smac,phoneme,44127,local search
183,211.90666508674622,0.8070175438596491,0.8873873873873874,0.8515742128935532,cocktails_smac,phoneme,44127,random search
178,273.8561990261078,0.8315789473684211,0.9036036036036036,0.8440779610194903,cocktails_smac,phoneme,44127,random search
184,213.00422978401184,0.8736842105263158,0.9621621621621622,0.8740629685157422,cocktails_smac,phoneme,44127,local search
185,211.38540816307068,0.8736842105263158,0.9630630630630631,0.8665667166416792,cocktails_smac,phoneme,44127,local search
187,212.65328550338745,0.8807017543859649,0.9531531531531532,0.8680659670164917,cocktails_smac,phoneme,44127,local search
189,208.3822078704834,0.8771929824561403,0.9527027027027027,0.8620689655172413,cocktails_smac,phoneme,44127,random search
179,333.87101435661316,0.8491228070175438,0.945045045045045,0.863568215892054,cocktails_smac,phoneme,44127,local search
188,218.7816882133484,0.8701754385964913,0.9756756756756757,0.8680659670164917,cocktails_smac,phoneme,44127,random search
186,256.90075874328613,0.8350877192982457,0.927027027027027,0.8620689655172413,cocktails_smac,phoneme,44127,random search
190,210.3888554573059,0.8666666666666667,0.9481981981981982,0.8770614692653673,cocktails_smac,phoneme,44127,local search
191,217.87197875976562,0.8842105263157894,0.9603603603603603,0.8695652173913043,cocktails_smac,phoneme,44127,local search
192,211.90996599197388,0.8596491228070176,0.94009009009009,0.8650674662668666,cocktails_smac,phoneme,44127,local search
194,205.8693733215332,0.8385964912280702,0.8954954954954955,0.8620689655172413,cocktails_smac,phoneme,44127,random search
193,215.65352606773376,0.8771929824561403,0.9666666666666667,0.8650674662668666,cocktails_smac,phoneme,44127,local search
198,165.68698406219482,0.8421052631578947,0.9027027027027027,0.848575712143928,cocktails_smac,phoneme,44127,random search
197,204.5875871181488,0.8736842105263158,0.963963963963964,0.8695652173913043,cocktails_smac,phoneme,44127,local search
195,207.67762398719788,0.8701754385964913,0.9545045045045045,0.8680659670164917,cocktails_smac,phoneme,44127,local search
199,200.9890923500061,0.8736842105263158,0.9626126126126127,0.8710644677661169,cocktails_smac,phoneme,44127,local search
200,205.29797196388245,0.887719298245614,0.9666666666666667,0.8725637181409296,cocktails_smac,phoneme,44127,local search
196,312.7255024909973,0.8210526315789474,0.8671171171171171,0.856071964017991,cocktails_smac,phoneme,44127,random search
5,750.2961785793304,0.935181755648447,0.9996,0.9354860654436609,cocktails_smac,MiniBooNE,44128,random search
16,842.1111669540405,0.9387798296206148,0.9976,0.9375722805505794,cocktails_smac,MiniBooNE,44128,random search
3,913.4038348197937,0.9365574898142759,0.995,0.9361890292296877,cocktails_smac,MiniBooNE,44128,random search
4,938.6003999710083,0.9350230170908513,0.9963,0.9374815755459307,cocktails_smac,MiniBooNE,44128,random search
11,947.5568251609802,0.9359225355838934,0.9975,0.9349645116669312,cocktails_smac,MiniBooNE,44128,random search
1,1009.0639252662659,0.9343880628604688,1.0,0.9344429578902016,cocktails_smac,MiniBooNE,44128,default
12,1040.7197740077972,0.9384094396528917,0.9943,0.9381618630807955,cocktails_smac,MiniBooNE,44128,random search
18,1051.3385739326477,0.8583522937721573,0.8593,0.8544184675389465,cocktails_smac,MiniBooNE,44128,random search
15,1061.4043681621552,0.9386210910630192,0.9979,0.9386834168575251,cocktails_smac,MiniBooNE,44128,random search
19,1070.9021327495575,0.9358167098788296,1.0,0.9355994466994716,cocktails_smac,MiniBooNE,44128,random search
8,1107.146246433258,0.9371924440446584,0.9999,0.9370960792761741,cocktails_smac,MiniBooNE,44128,random search
6,1560.861011505127,0.9368220540769353,0.9996,0.9364611442436337,cocktails_smac,MiniBooNE,44128,random search
2,1583.954460144043,0.9355521456161702,0.9988,0.9366879067552553,cocktails_smac,MiniBooNE,44128,random search
13,1786.8378818035126,0.9348642785332557,1.0,0.9329690015646613,cocktails_smac,MiniBooNE,44128,random search
26,772.5778489112854,0.9357637970262976,0.9998,0.9366879067552553,cocktails_smac,MiniBooNE,44128,random search (sorted)
7,1824.0524303913116,0.9344409757130007,1.0,0.9358262092110933,cocktails_smac,MiniBooNE,44128,random search
17,1861.2653119564056,0.929890470395259,0.9962,0.9270958525136624,cocktails_smac,MiniBooNE,44128,random search
29,822.8212711811066,0.9350230170908513,1.0,0.936370439238985,cocktails_smac,MiniBooNE,44128,random search
28,828.4537909030914,0.9334885443674269,1.0,0.9339894328669585,cocktails_smac,MiniBooNE,44128,random search
20,1913.371141910553,0.9242817080268797,0.9898,0.9225379260300687,cocktails_smac,MiniBooNE,44128,random search
9,1923.6526701450348,0.9321657230541298,0.9882,0.9295675638903377,cocktails_smac,MiniBooNE,44128,random search
25,1021.1073923110962,0.9331181543997037,1.0,0.9322887140297966,cocktails_smac,MiniBooNE,44128,random search (sorted)
14,1996.151388168335,0.9308429017408328,0.9931,0.9287738950996621,cocktails_smac,MiniBooNE,44128,random search
22,1153.7988729476929,0.9317424202338748,1.0,0.9313136352298238,cocktails_smac,MiniBooNE,44128,random search (sorted)
24,1083.2769844532013,0.9398909995237843,0.989,0.9394544093970385,cocktails_smac,MiniBooNE,44128,random search (sorted)
21,1301.9491186141968,0.9357108841737658,0.9961,0.9333771740855802,cocktails_smac,MiniBooNE,44128,random search
10,2143.010658979416,0.9322186359066618,1.0,0.9302024989228781,cocktails_smac,MiniBooNE,44128,random search
27,1193.9589002132416,0.9324302873167892,1.0,0.9321980090251479,cocktails_smac,MiniBooNE,44128,random search
33,844.5575435161591,0.9357637970262976,0.9999,0.936506496745958,cocktails_smac,MiniBooNE,44128,random search
31,1416.492788553238,0.9284089105243664,0.9974,0.9285924850903648,cocktails_smac,MiniBooNE,44128,random search
32,1072.9588587284088,0.9355521456161702,1.0,0.9352366266808771,cocktails_smac,MiniBooNE,44128,random search
