dataset_id,dataset_name,original_n_samples,original_n_features,num_categorical_columns,num_pseudo_categorical_columns,num_columns_missing,num_rows_missing,score_resnet,score_linear,score_hgbt,score_tree,score_mlp,score_rf,heterogeneous,n_samples,too_small,too_easy
44,spambase,4601,57,0,,,,,0.919044170890659,0.9581462708182477,0.903982621288921,0.9438088341781319,0.9529326574945692,,4601,False,
60,waveform-5000,5000,40,0,,,,,0.8598666666666667,0.8490666666666667,0.7408,0.8250666666666667,0.8522666666666666,,5000,False,
279,meta_stream_intervals.arff,45164,74,0,,,,,0.9386133333333333,0.9724733333333333,0.9849066666666666,0.9747933333333332,0.98962,,45164,False,
351,codrna,488565,8,0,,,,,0.9514266666666666,0.9612133333333333,0.9300599999999999,0.9615466666666667,0.9540933333333333,,488565,False,
357,vehicle_sensIT,98528,100,0,,,,,0.8571866666666669,0.8679666666666666,0.77904,0.8309,0.8637666666666668,,98528,False,
720,abalone,4177,8,1,,,,,0.7816586921850079,0.773524720893142,0.7154704944178627,0.8012759170653908,0.7896331738437001,,4177,False,
725,bank8FM,8192,8,0,,,,,0.9412530512611881,0.9368592351505288,0.9139137510170869,0.943287225386493,0.9394629780309195,,8192,False,
734,ailerons,13750,40,0,,,,,0.8783030303030304,0.8853333333333333,0.8301575757575759,0.8753454545454546,0.8725818181818182,,13750,False,
735,cpu_small,8192,12,0,,,,,0.914646053702197,0.9274206672091131,0.8868185516680228,0.9233523189585029,0.9227013832384052,,8192,False,
737,space_ga,3107,6,0,,,,,0.8357984994640942,0.8422293676312969,0.7781350482315113,0.8613076098606646,0.8390139335476956,,3107,False,
761,cpu_act,8192,21,0,,,,,0.9345809601301871,0.9397070789259561,0.9060211554109031,0.9371847030105777,0.9344182262001628,,8192,False,
803,delta_ailerons,7129,5,0,,,,,0.9403459560542309,0.9416549789621318,0.9065918653576437,0.9433380084151473,0.9454885460495557,,7129,False,
816,puma8NH,8192,8,0,,,,,0.8244100895036615,0.8180634662327095,0.7593165174938974,0.8329536208299431,0.8275020341741254,,8192,False,
819,delta_elevators,9517,6,0,,,,,0.8784313725490197,0.8693977591036415,0.8177871148459384,0.8791316526610643,0.8773809523809524,,9517,False,
823,houses,20640,8,0,,,,,0.9624091716454061,0.9823025997093493,0.9752946875504602,0.9823348942354271,0.9803326336186016,,20640,False,
833,bank32nh,8192,32,0,,,,,0.8214808787632221,0.8105777054515866,0.7340927583401139,0.7981285598047193,0.8096826688364525,,8192,False,
846,elevators,16599,18,0,,,,,0.8987550200803213,0.8875903614457832,0.8012048192771084,0.9066666666666666,0.8604016064257027,,16599,False,
847,wind,6574,14,0,,,,,0.8526102382159149,0.8611251900658894,0.798682209832742,0.8650785605676635,0.8603142422706538,,6574,False,
871,pollen,3848,5,0,,,,,0.4886580086580087,0.4995670995670995,0.5021645021645021,0.48796536796536805,0.49004329004329,,3848,False,
976,JapaneseVowels,9961,14,0,,,,,0.9652726664436265,0.9929073268651722,0.9697557711609234,0.9917698226831717,0.9870859819337572,,9961,False,
979,waveform-5000,5000,40,0,,,,,0.8504000000000002,0.8889333333333334,0.8124,0.8742666666666666,0.8893333333333333,,5000,False,
1053,,,,,,,,,,,,,,,,,
1110,,,,,,,,,,,,,,,,,
1113,,,,,,,,,,,,,,,,,
1119,adult-census,32561,14,8,,,,,0.851056317977336,0.8681168498377086,0.8132566482546553,0.8369227264962131,0.853311314845396,,32561,False,
1222,letter-challenge-unlabeled.arff,20000,16,0,,,,,0.4890333333333333,0.4976,0.48,0.49090000000000006,0.4978666666666666,,20000,False,
1241,codrnaNorm,488565,8,0,,,,,0.95238,0.9623066666666666,0.9300666666666666,0.9619133333333334,0.9550599999999999,,488565,False,
1242,vehicleNorm,98528,100,0,,,,,0.8579799999999999,0.8687799999999999,0.7842666666666667,0.8312800000000001,0.8650533333333333,,98528,False,
1476,gas-drift,13910,128,0,,,,,0.9887371195782411,0.9944883776659477,0.9705248023005032,0.9944404505152169,0.9942966690630243,,13910,False,
1477,gas-drift-different-concentrations,13910,129,0,,,,,0.9893601725377428,0.9953031392283729,0.9734962856458184,0.9952552120776421,0.9948717948717949,,13910,False,
1478,har,10299,561,0,,,,,0.9837540453074434,0.9913915857605178,0.9308737864077671,0.9866666666666667,0.9755987055016181,,10299,False,
1486,nomao,34465,118,29,,,,,0.9481428204469561,0.9682507063960955,0.9408682250192653,0.9579758540970973,0.9645825841253532,,34465,False,
1503,spoken-arabic-digit,263256,14,0,,,,,0.10407333333333332,0.10501333333333333,0.10676000000000001,0.10645333333333333,0.12205999999999999,,263256,False,
1507,twonorm,7400,20,0,,,,,0.9782882882882882,0.9721621621621621,0.8441441441441441,0.9699099099099099,0.9724324324324325,,7400,False,
1526,wall-robot-navigation,5456,4,0,,,,,0.9417226634086744,0.9980452046426389,1.0,0.9847281612706171,0.999877825290165,,5456,False,
1590,adult,48842,14,8,,,,,0.8525933333333334,0.87058,0.81268,0.8370599999999999,0.8540933333333334,,48842,False,
4134,Bioresponse,3751,1776,0,,,,,0.7298401420959149,0.7980461811722913,0.7211367673179396,0.7664298401420959,0.8007104795737122,,3751,False,
4541,,,,,,,,,,,,,,,,,
23517,numerai28.6,96320,21,0,,,,,0.5189,0.5133066666666666,0.5012333333333333,0.50718,0.5084133333333334,,96320,False,
40685,,,,,,,,,,,,,,,,,
40923,,,,,,,,,,,,,,,,,
41146,sylvine,5124,20,0,,,,,0.9104031209362808,0.9511053315994797,0.9107932379713913,0.9271781534460338,0.9345903771131339,,5124,False,
41147,,,,,,,,,,,,,,,,,
41162,,,,,,,,,,,,,,,,,
41163,,,,,,,,,,,,,,,,,
41164,,,,,,,,,,,,,,,,,
41166,volkert,58310,180,0,,,,,0.5735266666666666,0.6442066666666666,0.48385333333333336,0.5905533333333334,0.62978,,58310,False,
41168,jannis,83733,54,0,,,,,0.6403133333333334,0.6933733333333334,0.5677266666666667,0.63074,0.68172,,83733,False,
41169,helena,65196,27,0,,,,,0.32060666666666665,0.2538266666666667,0.19714,0.3334666666666667,0.32976666666666665,,65196,False,
41671,microaggregation2,20000,20,0,,,,,0.5714,0.6289333333333333,0.4977666666666667,0.6291333333333333,0.6145333333333334,,20000,False,
41972,Indian_pines,9144,220,0,,,,,0.89533527696793,0.7835276967930028,0.8225947521865888,0.9254373177842565,0.9052478134110787,,9144,False,
42206,,,,,,,,,,,,,,,,,
42343,,,,,,,,,,,,,,,,,
42395,,,,,,,,,,,,,,,,,
42468,hls4ml_lhc_jets_hlf,830000,16,0,,,,,0.69124,0.74978,0.64814,0.7515133333333334,0.7450000000000001,,830000,False,
42477,default-of-credit-card-clients,30000,23,0,,,,,0.8101733333333334,0.8215600000000001,0.7268000000000001,0.81264,0.81524,,30000,False,
42742,,,,,,,,,,,,,,,,,
42746,,,,,,,,,,,,,,,,,
43489,Census-(Augmented),1000000,14,0,,,,,0.8800133333333333,0.8810466666666666,0.8261066666666667,0.8534866666666666,0.8807866666666667,,1000000,False,
