dataset_id,dataset_name,original_n_samples,original_n_features,num_categorical_columns,num_pseudo_categorical_columns,num_columns_missing,num_rows_missing,score_resnet,score_linear,score_hgbt,score_tree,score_mlp,score_rf,heterogeneous,n_samples,too_small
1214,BNG(JapaneseVowels),1000000,14,0,0,0,0,,0.9641333333333332,0.9735666666666667,,,,,294022,False
1216,Click_prediction_small,1496391,9,0,2,0,0,,0.56562,0.61808,,,,,133562,False
1218,Click_prediction_small,1997410,11,0,2,0,0,,0.5765933333333334,0.6303333333333333,,,,,666008,False
1219,Click_prediction_small,399482,11,0,2,0,0,,0.5830866666666668,0.63054,,,,,134178,False
1222,letter-challenge-unlabeled.arff,20000,16,0,0,0,0,,0.5560313075506447,0.5949815837937384,,,,,14480,False
1226,Click_prediction_small,798964,9,0,2,0,0,,0.5070466666666665,0.5062866666666667,,,,,664786,False
1240,AirlinesCodrnaAdult,1076790,29,16,0,0,0,,0.7483133333333333,0.7707066666666667,,,,,947304,False
1241,codrnaNorm,488565,8,0,0,0,0,,0.9536266666666666,0.96516,,,,,325710,False
1242,vehicleNorm,98528,100,0,0,0,0,,0.8571933333333333,0.8674066666666667,,,,,98528,False
1351,"BNG(anneal,1000,1)",1000000,38,32,0,0,0,,0.6555799999999999,0.6853999999999999,,,,,220680,False
1352,"BNG(anneal,1000,5)",1000000,38,32,0,0,0,,0.6188333333333335,0.6298266666666665,,,,,220680,False
1353,"BNG(anneal,1000,10)",1000000,38,32,0,0,0,,0.5840266666666667,0.5964066666666666,,,,,220680,False
1354,"BNG(anneal,5000,1)",1000000,38,32,0,0,0,,0.6886333333333333,0.76442,,,,,220680,False
1355,"BNG(anneal,5000,5)",1000000,38,32,0,0,0,,0.6554133333333333,0.6856,,,,,220680,False
1356,"BNG(anneal,5000,10)",1000000,38,32,0,0,0,,0.6770866666666666,0.68086,,,,,220680,False
1357,"BNG(anneal,10000,1)",1000000,38,32,0,0,0,,0.6977333333333334,0.7827200000000001,,,,,220680,False
1358,"BNG(anneal,10000,5)",1000000,38,32,0,0,0,,0.6700866666666667,0.72394,,,,,220680,False
1359,"BNG(anneal,10000,10)",1000000,38,32,0,0,0,,0.6583533333333333,0.6881866666666666,,,,,220680,False
