dataset_id,dataset_name,original_n_samples,original_n_features,num_categorical_columns,num_pseudo_categorical_columns,num_columns_missing,num_rows_missing,score_resnet,score_linear,score_hgbt,score_tree,score_mlp,score_rf,heterogeneous,n_samples,too_small
1351,"BNG(anneal,1000,1)",1000000,38,32,0,0,0,0.6756,0.6555799999999999,0.68636,0.5896133333333333,0.6770466666666667,0.6566266666666667,,220680,False
1352,"BNG(anneal,1000,5)",1000000,38,32,0,0,0,0.62222,0.6188333333333335,0.6303666666666666,0.55378,0.6221266666666667,0.60194,,220680,False
1353,"BNG(anneal,1000,10)",1000000,38,32,0,0,0,0.5920066666666666,0.5840266666666667,0.5964533333333334,0.5307066666666665,0.5920666666666666,0.5684400000000001,,220680,False
1354,"BNG(anneal,5000,1)",1000000,38,32,0,0,0,0.7577933333333333,0.6886333333333333,0.7643466666666667,0.668,0.7586933333333334,0.7308066666666667,,220680,False
1355,"BNG(anneal,5000,5)",1000000,38,32,0,0,0,0.6763466666666667,0.6554133333333333,0.6866733333333332,0.5910866666666668,0.67526,0.6569799999999999,,220680,False
1356,"BNG(anneal,5000,10)",1000000,38,32,0,0,0,0.6757333333333333,0.6770866666666666,0.6802866666666667,0.5898733333333335,0.6757066666666667,0.65742,,220680,False
1357,"BNG(anneal,10000,1)",1000000,38,32,0,0,0,0.7725133333333334,0.6977333333333334,0.7817333333333333,0.69116,0.7756466666666666,0.7507066666666666,,220680,False
1358,"BNG(anneal,10000,5)",1000000,38,32,0,0,0,0.7139800000000001,0.6700866666666667,0.7240466666666666,0.6256999999999999,0.7135333333333334,0.6914133333333334,,220680,False
1359,"BNG(anneal,10000,10)",1000000,38,32,0,0,0,0.6781666666666667,0.6583533333333333,0.6883,0.5916466666666668,0.6781133333333333,0.6586533333333333,,220680,False
1360,"BNG(anneal.ORIG,1000,1)",1000000,38,32,0,0,0,0.6756466666666666,0.6375133333333334,0.6863266666666666,0.5919800000000001,0.6768333333333334,0.65664,,220680,False
1361,"BNG(anneal.ORIG,1000,5)",1000000,38,32,0,0,0,0.6288400000000001,0.61814,0.6377733333333333,0.5558000000000001,0.6287066666666666,0.6093266666666667,,220680,False
1362,"BNG(anneal.ORIG,1000,10)",1000000,38,32,0,0,0,,0.5895199999999999,0.5901799999999999,0.5248600000000001,0.5849933333333334,0.55964,,220680,False
1363,"BNG(anneal.ORIG,5000,1)",1000000,38,32,0,0,0,,0.6927800000000001,0.7743533333333332,0.69028,0.7692,0.7484133333333334,,220680,False
1364,"BNG(anneal.ORIG,5000,5)",1000000,38,32,0,0,0,,0.63758,0.6868466666666666,0.5949133333333333,0.67712,0.6565133333333334,,220680,False
1365,"BNG(anneal.ORIG,5000,10)",1000000,38,32,0,0,0,,0.6395533333333333,0.6938266666666666,0.5986133333333333,0.6853666666666667,0.6711533333333333,,220680,False
1366,"BNG(anneal.ORIG,10000,1)",1000000,38,32,0,0,0,,0.7324866666666667,0.8386666666666667,0.7680600000000001,0.8345800000000001,0.8172733333333333,,220680,False
1368,"BNG(anneal.ORIG,10000,10)",1000000,38,32,0,0,0,,0.6404933333333334,0.6908066666666666,0.5966266666666666,0.6801466666666667,0.6590733333333333,,220680,False
1393,"BNG(autos,1000,1)",1000000,25,10,0,0,0,,0.62924,0.7441733333333334,0.6305333333333334,0.6932533333333333,0.7235266666666667,,521888,False
1394,"BNG(autos,1000,5)",1000000,25,10,0,0,0,,0.5707733333333332,0.6546066666666667,0.5624866666666667,0.6032666666666666,0.6335066666666667,,521888,False
1395,"BNG(autos,1000,10)",1000000,25,10,0,0,0,0.5474666666666667,0.5436333333333333,0.59292,0.5259400000000001,0.5481733333333333,0.5757533333333333,,521888,False
1476,gas-drift,13910,128,0,0,0,0,0.9981776765375854,0.998519362186788,0.9979498861047836,0.9931662870159452,0.998633257403189,0.9980637813211845,,5852,False
1477,gas-drift-different-concentrations,13910,129,0,0,0,0,0.9977220956719816,0.9982915717539862,0.99749430523918,0.99373576309795,0.998633257403189,0.9977220956719816,,5852,False
1478,har,10299,561,0,0,0,0,0.9993006993006992,1.0,0.9996503496503496,1.0,0.9993006993006992,1.0,,3812,False
1486,nomao,34465,118,29,15,0,0,0.952429321144405,0.9286270526493992,0.9644828169967834,0.938953783646521,0.9544608092094128,0.9625529033350264,,19688,False
1503,spoken-arabic-digit,263256,14,0,0,0,0,0.5326933333333332,0.5192866666666667,0.5274666666666666,0.52324,0.5353333333333333,0.5652133333333332,,52932,False
1507,twonorm,7400,20,0,0,0,0,0.966381252816584,0.9764758900405588,0.9676430824695808,0.8414601171698963,0.9697160883280758,0.9689049121225776,,7394,False
1526,wall-robot-navigation,5456,4,0,0,0,0,0.9806195393169184,0.972041302621128,0.9996822875297856,1.0,0.9926926131850674,1.0,,4194,False
1590,adult,48842,14,8,0,0,0,0.7550035825173156,0.7418915691425841,0.7744685932648674,0.7038452352519704,0.7565798901361356,0.7373775973250538,,23374,False
1596,covertype,581012,54,44,0,0,0,0.8391666666666667,0.7633933333333334,0.8180866666666666,0.7820933333333334,0.7940933333333333,0.8436733333333333,,423680,False
4134,Bioresponse,3751,1776,0,522,0,0,0.7507274490785645,0.7487875848690593,0.7829291949563532,0.6973811833171678,0.7738118331716779,0.7840931134820562,,3434,False
4541,Diabetes130US,101766,49,36,2,0,0,0.63378,0.6173266666666667,0.6544333333333333,0.5726933333333334,0.6324333333333334,0.6400533333333334,,71090,False
23517,numerai28.6,96320,21,0,0,0,0,0.5092466666666666,0.5177466666666667,0.5104666666666666,0.5004466666666667,0.5055866666666666,0.5089666666666668,,95324,False
40685,shuttle,58000,9,0,0,0,0,0.99180082366155,0.9803444402845376,1.0,0.999850243354549,0.9997379258704604,1.0,,17806,False
40923,Devnagari-Script,92000,1024,0,240,0,0,0.9876666666666668,0.9936666666666668,0.9973333333333334,0.986,0.998,0.9975,,4000,False
40996,Fashion-MNIST,70000,784,0,1,0,0,0.987952380952381,0.998095238095238,0.9961904761904762,0.9912857142857144,0.9982857142857144,0.9974761904761904,,14000,False
40997,jungle_chess_2pcs_endgame_panther_lion,4704,46,26,5,0,0,0.9924713584288052,0.946317512274959,0.9949263502454992,0.9909983633387888,0.9887070376432078,0.995417348608838,,4072,False
41000,jungle_chess_2pcs_endgame_panther_elephant,4704,46,26,4,0,0,0.7875930521091813,0.7887510339123243,0.7454094292803971,0.7075268817204301,0.7861042183622828,0.7265508684863524,,4028,False
41002,jungle_chess_2pcs_endgame_rat_panther,5880,46,26,4,0,1176,,0.9255429162357808,0.9565667011375388,0.9516028955532576,0.9673216132368148,0.9567735263702172,,3222,False
41039,EMNIST_Balanced,131600,784,0,77,0,0,0.9864366448542532,0.9913146936347412,0.9942891136228436,0.9733491969066032,0.9951219512195122,0.9928613920285544,,5600,False
41146,sylvine,5124,20,0,0,0,0,0.9136540962288686,0.9200260078023408,0.9522756827048112,0.9109232769830948,0.928218465539662,0.9423927178153444,,5124,False
41147,albert,425240,78,52,0,11,201038,0.6238866666666667,0.6052333333333333,0.6316866666666667,0.55016,0.6208,0.62486,,202948,False
41162,kick,72983,32,18,0,0,383,0.6425714819659877,0.6144645860586806,0.6312091197906934,0.5705475612035134,0.650943748831994,0.6327415436367034,,17836,False
41163,dilbert,10000,2000,0,0,0,0,0.9998371335504884,0.9996742671009772,0.999185667752443,0.9859934853420196,0.9996742671009772,0.9995114006514658,,4092,False
41164,fabert,8237,800,0,58,0,0,0.9632563256325632,0.9702970297029704,0.9482948294829484,0.9575357535753576,0.968976897689769,0.9617161716171616,,3030,False
41166,volkert,58310,180,0,33,0,0,0.9880816123413784,0.988181139586962,0.988952475740234,0.9733515799950236,0.9894749937795472,0.985867131127146,,23038,False
41168,jannis,83733,54,0,0,0,0,0.72536,0.7274866666666667,0.7784133333333333,0.6791466666666667,0.7233066666666668,0.7713533333333334,,57580,False
41169,helena,65196,27,0,0,0,0,0.9637649619151252,0.9659412404787812,0.9699673558215453,0.9424374319912948,0.9646354733405876,0.967791077257889,,6126,False
41671,microaggregation2,20000,20,0,10,0,0,0.6637918215613382,0.6562825278810409,0.6410408921933086,0.5680297397769517,0.661189591078067,0.6359851301115242,,8964,False
41972,Indian_pines,9144,220,0,0,0,0,0.907323568575233,0.8785619174434087,0.8957390146471372,0.7669773635153129,0.9185086551264978,0.866444740346205,,5004,False
41982,Kuzushiji-MNIST,70000,784,0,0,0,0,0.9765238095238096,0.9612380952380952,0.9872380952380952,0.9321428571428572,0.991,0.9862380952380952,,14000,False
41986,GTSRB-HOG01,51839,1568,0,0,0,0,0.9878684807256236,0.9841269841269842,0.9839002267573698,0.9320861678004536,0.9894557823129252,0.9793650793650794,,5880,False
41988,GTSRB-HOG02,51839,1568,0,0,0,0,0.9924036281179138,0.9930839002267572,0.9941043083900226,0.9615646258503402,0.9941043083900228,0.9928571428571428,,5880,False
41989,GTSRB-HOG03,51839,2916,0,0,0,0,0.986621315192744,0.985374149659864,0.98718820861678,0.9266439909297054,0.9887755102040816,0.9845804988662132,,5880,False
42206,porto-seguro,595212,37,25,3,0,142164,0.5638595400870106,0.5648228713486637,0.5668738346799254,0.5168324010772737,0.5608038118914439,0.5474725502382431,,34308,False
42343,KDD98,82318,477,136,11,27,8339,0.5236584916098102,0.5445325465609441,0.5580306103632676,0.5155449013461184,0.5224045731145123,0.5478148626221648,,18076,False
42395,SantanderCustomerSatisfaction,200000,201,0,0,0,0,0.7300682648039372,0.7749801555802508,0.7752500396888395,0.5800365137323384,0.7191062073344975,0.7402841720908081,,40196,False
42435,SantanderCustomerSatisfaction,200000,201,1,0,0,0,0.7300682648039372,0.7749801555802508,0.7752500396888395,0.5800365137323384,0.7191062073344975,0.7402841720908081,,40196,False
42468,hls4ml_lhc_jets_hlf,830000,16,0,0,0,0,0.8986733333333333,0.8879733333333334,0.8961266666666667,0.84284,0.89962,0.8910066666666665,,334250,False
42477,default-of-credit-card-clients,30000,23,0,2,0,0,0.6993972877950778,0.6693119035660472,0.708136614766449,0.6207433450527373,0.7059266700150678,0.699347061778001,,13272,False
42742,porto-seguro,595212,57,31,6,0,142164,0.5342448725916717,0.5634244872591673,0.5655376009944064,0.5140563496996065,0.5341930805883571,0.5572819556660451,,34308,False
42746,KDDCup99,4898431,41,9,5,0,0,0.9997666666666668,0.9999933333333332,1.0,0.9999666666666668,0.9999666666666668,1.0,,2144034,False
42750,Census-Income-KDD,199523,41,0,3,0,0,0.8455960671855797,0.8221425645227367,0.8625768127816468,0.7964563703400246,0.8451249487914788,0.8511880376894716,,24764,False
43489,Census-(Augmented),1000000,14,0,0,0,0,0.7842800000000001,0.7641333333333333,0.7927199999999999,0.7175733333333334,0.7874133333333334,0.7866133333333333,,630668,False
