dataset_id,dataset_name,original_n_samples,original_n_features,num_categorical_columns,num_pseudo_categorical_columns,num_columns_missing,num_rows_missing,score_resnet,score_linear,score_hgbt,score_tree,score_mlp,score_rf,heterogeneous,n_samples,too_small,too_easy
44,spambase,4601,57,0,,,,,0.919044170890659,,0.9036929761042722,0.9436640115858074,0.9529326574945692,,4601,False,
60,waveform-5000,5000,40,0,,,,,0.8598666666666667,,0.7438666666666667,0.8283999999999999,0.8522666666666666,,5000,False,
150,covertype,581012,54,44,,,,,0.7225933333333333,,0.7516466666666666,0.7810466666666667,0.8273733333333333,,581012,False,
152,Hyperplane_10_1E-3,1000000,10,0,,,,,0.6952266666666667,,0.5985400000000001,0.6849733333333334,0.6819333333333333,,1000000,False,
153,Hyperplane_10_1E-4,1000000,10,0,,,,,0.9085599999999999,,0.7699866666666667,0.9065933333333334,0.8732333333333333,,1000000,False,
159,RandomRBF_50_1E-3,1000000,10,0,,,,,0.29764,,0.24216,0.29148,0.3078933333333333,,1000000,False,
160,RandomRBF_50_1E-4,1000000,10,0,,,,,0.30512666666666666,,0.3474066666666667,0.37054,0.48878666666666665,,1000000,False,
180,covertype,110393,54,40,,,,,0.6841,,0.6893866666666666,0.74482,0.7923933333333333,,110393,False,
182,satimage,6430,36,0,,,,,0.8555728356661483,,0.8549507516848107,0.9062726801451528,0.9120787973043027,,6430,False,
246,BNG(labor),1000000,16,8,,,,,0.93652,,0.9210333333333335,0.9533333333333334,0.9547333333333332,,1000000,False,
250,BNG(mfeat-fourier),1000000,76,0,,,,,0.8396933333333333,,0.7007933333333333,0.8273866666666667,0.8492133333333335,,1000000,False,
251,BNG(breast-w),39366,9,0,,,,,0.9793318558647297,,0.9734466059262907,0.9848969876056801,0.9853320200279077,,39366,False,
252,BNG(mfeat-karhunen),1000000,64,0,,,,,0.9673133333333335,,0.7602866666666667,0.9670466666666668,0.95366,,1000000,False,
254,BNG(mfeat-zernike),1000000,47,0,,,,,0.7625,,0.6028733333333334,0.7702933333333333,0.7751999999999999,,1000000,False,
256,BNG(colic.ORIG),1000000,27,20,,,,,0.8305666666666667,,0.7944666666666667,0.8166800000000001,0.85028,,1000000,False,
257,BNG(colic),1000000,22,15,,,,,0.8836133333333333,,0.8265933333333333,0.8854266666666668,0.89246,,1000000,False,
258,BNG(credit-a),1000000,15,9,,,,,0.8751866666666667,,0.8351333333333333,0.88018,0.8879533333333333,,1000000,False,
261,BNG(pendigits),1000000,16,0,,,,,0.7856466666666667,,0.7909066666666666,0.8886933333333333,0.8958999999999999,,1000000,False,
266,BNG(heart-c),1000000,13,7,,,,,0.8820466666666666,,0.8356599999999998,0.8840133333333334,0.8886133333333334,,1000000,False,
267,BNG(heart-statlog),1000000,13,0,,,,,0.87912,,0.8382933333333333,0.89036,0.8917066666666666,,1000000,False,
269,BNG(hepatitis),1000000,19,13,,,,,0.8988066666666666,,0.8759066666666666,0.9240999999999999,0.9246399999999999,,1000000,False,
271,BNG(waveform-5000),1000000,40,0,,,,,0.8869400000000001,,0.7872066666666667,0.8533866666666666,0.8870333333333333,,1000000,False,
279,meta_stream_intervals.arff,45164,74,0,,,,,0.9386133333333333,,0.98536,0.9752266666666667,0.98962,,45164,False,
351,codrna,488565,8,0,,,,,0.9514266666666666,,0.9298733333333333,0.9619199999999999,0.9540533333333332,,488565,False,
357,vehicle_sensIT,98528,100,0,,,,,0.8571866666666669,,0.78028,0.8315533333333333,0.8637666666666668,,98528,False,
554,mnist_784,70000,784,0,,,,,0.88512,,0.8227333333333334,0.9554666666666668,0.9545399999999999,,70000,False,
720,abalone,4177,8,1,,,,,0.7816586921850079,,0.7105263157894737,0.7985645933014354,0.7889952153110048,,4177,False,
725,bank8FM,8192,8,0,,,,,0.9412530512611881,,0.9122050447518306,0.9440195280716029,0.9401952807160294,,8192,False,
734,ailerons,13750,40,0,,,,,0.8783030303030304,,0.8325818181818182,0.8763636363636363,0.8725818181818182,,13750,False,
735,cpu_small,8192,12,0,,,,,0.914646053702197,,0.8886086248982913,0.9246541903986982,0.9227013832384052,,8192,False,
737,space_ga,3107,6,0,,,,,0.8357984994640942,,0.7729903536977493,0.8630225080385852,0.8390139335476956,,3107,False,
761,cpu_act,8192,21,0,,,,,0.9345809601301871,,0.9034174125305127,0.9366151342554921,0.9344182262001628,,8192,False,
803,delta_ailerons,7129,5,0,,,,,0.9403459560542309,,0.9057503506311362,0.9441795231416549,0.9454885460495557,,7129,False,
816,puma8NH,8192,8,0,,,,,0.8244100895036615,,0.7605370219690806,0.8344182262001627,0.8275020341741254,,8192,False,
819,delta_elevators,9517,6,0,,,,,0.8784313725490197,,0.8177170868347338,0.8782913165266105,0.8773809523809524,,9517,False,
823,houses,20640,8,0,,,,,0.9624091716454061,,0.975133214920071,0.9822380106571936,0.9802357500403682,,20640,False,
833,bank32nh,8192,32,0,,,,,0.8214808787632221,,0.7333604556550041,0.8009764035801463,0.8096826688364525,,8192,False,
846,elevators,16599,18,0,,,,,0.8987550200803213,,0.8024497991967872,0.905582329317269,0.8594377510040161,,16599,False,
847,wind,6574,14,0,,,,,0.8526102382159149,,0.7976685250886975,0.8633552965027876,0.8591991890522047,,6574,False,
871,pollen,3848,5,0,,,,,0.4886580086580087,,0.5014718614718615,0.4948917748917749,0.4886580086580087,,3848,False,
976,JapaneseVowels,9961,14,0,,,,,0.9652726664436265,,0.9698226831716292,0.9924389427902309,0.9870859819337572,,9961,False,
